y[,1] sex[] internet[,1] y[,2] internet[,2]
2.066864 0 0 2.013867 1
2.937011 1 1 2.834848 1
2.511929 0 1 3.017169 1
1.866554 1 1 2.349339 1
2.02072 0 1 2.81934 1
1.761201 0 1 1.734634 1
1.918216 1 0 1.968794 0
1.63464 1 0 1.940397 0
2.35208 0 0 2.375982 0
2.208979 1 0 1.915694 0
1.292689 1 0 1.902428 0
2.377397 1 0 1.695414 1
1.672178 0 1 1.856682 1
2.633744 0 1 2.528323 1
1.905793 1 0 2.031886 1
3.038793 1 1 3.265627 1
3.388997 1 1 3.46448 1
1.936565 1 1 1.995518 1
1.554849 1 1 2.703219 1
2.271593 0 1 1.76611 1
1.723472 0 1 1.695414 1
1.629161 1 0 1.184588 0
1.306938 1 0 1.065313 0
1.443758 0 1 1.484692 1
2.748437 1 0 2.570882 0
1.777539 1 0 1.749481 0
1.623388 1 1 1.866913 1
1.772262 1 1 1.976826 1
2.695197 1 1 2.100879 0
2.401505 0 1 1.407732 0
2.578067 1 1 2.685809 1
2.454357 0 0 2.585725 1
1.75303 0 0 1.810526 0
2.731429 1 0 2.570882 0
1.5311 0 0 1.590053 0
2.023576 1 0 1.957778 0
1.818782 0 1 1.47227 0
2.41766 0 0 2.483871 1
1.256708 0 1 2.215798 1
1.442434 0 0 1.837347 1
1.178744 1 1 1.264631 1
1.500328 0 1 1.838509 1
1.618111 0 0 1.790724 0
1.694711 1 0 2.2832 0
2.623633 0 0 2.531654 1
2.00724 1 1 2.061653 1
2.041925 0 1 1.838509 1
2.822084 0 1 3.017169 1
3.109766 1 1 3.078954 0
1.723471 0 0 1.409634 0
1.9311 1 0 2.531654 0
1.405018 1 1 1.967347 1
1.915549 0 1 1.74182 1
1.366797 0 1 1.511491 1
2.259614 1 1 2.467118 1
2.289552 0 1 2.388561 1
1.030324 1 1 1.278382 1
2.608891 0 1 1.720724 1
1.941602 0 0 1.790724 1
1.366797 0 1 1.790724 1
2.426185 1 1 2.100879 1
2.401505 0 1 2.685809 1
2.518272 1 1 2.611704 1
2.632939 1 0 3.282606 0
1.946615 1 0 2.066977 0
2.272032 1 1 2.326863 1
2.559712 0 1 2.690261 1
3.273483 0 1 2.091501 1
2.059944 0 1 2.080676 1
2.287778 0 1 2.126189 1
1.47501 0 0 2.17969 0
1.946615 0 0 2.977735 1
2.326092 1 1 2.46132 0
2.822084 1 1 2.100879 0
1.67323 0 0 2.165417 0
1.328047 0 0 1.241148 1
2.559714 0 1 2.528323 1
1.863233 0 0 1.914549 0
2.559716 0 1 2.547166 1
2.655025 1 1 2.474501 1
1.695301 0 0 1.407732 0
1.409674 0 0 1.695414 0
1.468579 0 0 2.684955 0
2.846776 1 0 2.794859 1
2.11213 1 1 1.25869 1
2.378397 0 0 2.437351 0
2.162838 1 0 1.849564 0
1.838391 1 1 1.812526 1
2.639762 1 1 2.667792 1
2.128937 0 1 1.773375 1
2.472706 0 1 2.722538 1
1.905793 1 0 2.054486 0
1.661596 0 0 1.918557 0
2.580331 1 1 2.531654 1
1.690432 0 1 1.561882 1
1.618111 0 0 1.47227 0
1.427757 1 1 1.47227 0
2.003419 1 1 2.249244 1
2.37739 0 1 2.418328 1
1.449184 1 0 1.628205 0
1.907375 0 1 2.057905 1
2.036464 1 0 2.091576 0
2.128937 0 1 2.226042 1
2.283087 1 0 2.272027 0
1.107285 0 1 1.031825 1
1.442434 0 0 1.51509 0
2.08971 0 0 2.908953 1
4.104617 1 0 2.571923 1
2.02072 0 0 2.15898 0
1.866567 0 0 2.560411 0
2.936899 1 1 2.834848 1
1.978889 0 1 1.987822 1
1.946615 1 1 1.983096 0
2.121381 1 0 1.790724 1
3.332909 0 0 2.560411 1
2.636096 1 1 2.667792 1
1.212646 0 0 1.184588 0
2.05581 1 0 2.123944 0
2.154243 1 1 2.467118 1
2.839555 1 1 2.7548 1
2.203042 0 1 2.356519 1
1.985836 0 1 2.398127 0
2.271593 0 1 2.15696 1
2.600533 1 0 2.834848 1
2.35208 1 0 1.942274 0
2.388219 0 0 2.633466 0
1.64551 0 0 1.702886 0
1.971932 1 1 2.308516 0
2.568481 1 0 1.918557 0
1.632945 0 1 1.704968 1
2.782858 1 1 2.508664 1
2.416619 0 1 2.483871 1
1.316515 0 1 1.4785 1
0.9502524 0 0 1.695414 0
2.815395 1 1 1.891528 1
1.905793 0 1 1.836414 1
3.252865 1 0 3.352641 1
2.745123 1 1 2.740781 1
2.234297 1 1 2.013867 1
2.534402 1 1 2.707015 1
2.61956 1 1 1.918557 1
2.233297 1 1 2.813174 1
1.435789 1 0 2.147126 1
2.058514 0 0 2.060057 1
1.772262 1 0 1.407732 1
1.772262 1 0 1.617452 1
2.600533 1 1 3.042486 1
1.298579 0 0 1.656179 1
1.195839 0 0 1.795937 0
2.338657 1 0 2.611704 0
2.523997 0 1 2.409955 1
1.905793 1 1 0.9733524 1
2.559714 1 1 2.879966 1
1.960912 0 0 1.838496 1
1.64551 1 0 1.78971 1
2.271593 0 1 2.571923 1
2.678983 1 1 1.47227 1
1.940677 0 0 2.388561 0
2.208979 1 1 2.506344 0
2.750946 0 0 2.991192 1
1.578879 0 0 1.656179 0
1.212646 1 0 1.590053 0
2.78213 1 1 2.296993 1
1.379897 0 0 1.264631 0
2.185018 0 1 2.013867 1
2.559636 0 1 2.550892 1
2.521979 1 1 2.595471 1
1.905793 0 0 1.957778 1
2.457441 1 1 2.784281 1
1.548267 0 0 1.031254 0
1.630381 0 0 1.496963 0
1.524207 0 0 1.484692 0
1.68888 0 1 1.927319 1
1.401888 1 0 1.424261 0
1.905793 1 1 2.165417 1
2.678983 1 0 1.189368 1
2.377098 1 0 2.100879 0
1.8545 0 0 1.790724 1
1.818782 1 0 1.790724 1
1.983911 0 0 2.270622 1
1.905793 1 0 1.838496 0
2.686646 1 1 2.688665 0
2.284306 1 1 2.206239 1
1.767923 1 0 1.757107 0
2.056616 0 0 2.031886 1
3.476008 1 1 3.671094 1
1.993499 1 0 2.031886 0
1.748164 1 0 2.506344 0
2.077643 1 0 2.077269 1
2.558986 0 1 2.7548 1
1.772262 1 0 2.437351 0
2.133687 1 1 2.100879 1
2.878173 1 1 3.017169 1
1.723472 0 1 1.069925 1
2.465409 1 1 2.458553 1
1.618111 0 1 1.630875 1
2.279597 0 1 2.029793 1
2.181642 0 1 1.861361 1
2.742037 1 1 2.308435 0
1.643427 0 1 1.811104 1
2.377397 1 1 2.991188 1
1.672178 1 0 2.742733 1
1.866567 0 0 1.942274 1
2.541027 1 1 2.512969 1
1.618111 0 1 2.039177 1
2.827486 0 1 2.834848 1
2.2541 1 0 2.211227 1
1.732183 0 1 1.955853 1
2.282373 1 1 2.834848 1
2.812713 0 1 2.841811 1
2.922972 1 1 3.042484 1
2.596084 0 1 2.908953 1
2.416619 1 1 2.611704 0
3.070505 1 1 2.462666 1
1.4611 0 1 1.368505 1
2.677501 1 0 2.649443 1
2.677501 0 1 2.649443 1
1.618111 1 0 1.002266 0
2.226571 0 1 2.270622 0
3.058473 1 1 3.042486 0
2.24672 1 1 1.744204 1
1.631904 0 1 1.790724 0
2.234297 1 0 2.226042 1
2.259614 1 1 2.349339 1
2.937011 0 0 3.042486 0
1.823995 1 0 2.421657 0
2.375276 0 0 2.560411 1
1.600852 0 1 1.572794 1
2.665075 1 1 2.924404 1
1.985836 0 1 2.215694 0
1.468579 0 1 1.690401 1
2.326092 1 1 2.215798 1
2.102948 0 1 1.992655 1
1.710386 1 0 1.774225 1
2.599981 0 0 1.654592 1
1.905793 1 1 2.388561 1
2.713867 0 1 2.516394 1
2.639762 1 0 2.34904 0
2.770791 1 1 2.889336 1
2.639762 1 1 2.603672 1
2.454348 0 0 2.570882 1
1.58994 1 0 1.532895 0
3.476009 1 1 3.447951 1
2.020167 0 1 1.73414 1
2.135266 1 1 2.052088 1
2.35208 0 1 2.349339 1
3.475797 1 1 3.447951 1
1.946615 1 0 1.695414 0
1.895322 0 0 1.184588 0
1.355736 1 0 1.808742 0
3.946014 0 1 3.592534 1
2.935102 1 1 3.142015 1
3.881474 1 0 2.65949 1
2.639762 1 1 2.126195 1
2.204922 0 0 2.349328 1
2.35208 0 1 1.264631 1
2.639762 0 1 1.815248 1
2.479178 0 0 2.016192 1
2.2541 1 0 2.2832 1
1.905793 0 0 1.790724 1
1.723472 1 1 2.176913 1
1.500328 0 1 2.834848 1
2.34941 1 1 2.349339 1
2.2541 0 1 2.061653 0
2.677501 0 1 2.908953 1
1.658933 0 0 1.64412 0
2.678983 1 0 2.760124 0
1.965653 0 1 1.957181 1
2.161726 0 1 2.853081 1
2.600533 0 1 1.955853 1
2.639762 0 1 1.407732 1
1.866554 0 1 1.978259 1
1.835793 0 1 2.836447 1
1.560953 0 0 1.22541 1
1.723472 1 0 1.983096 0
1.505316 0 0 1.22541 1
1.818782 0 0 1.47227 1
2.326092 0 0 2.433211 0
2.128937 1 0 2.174981 0
2.511929 0 0 3.043487 1
2.55115 1 1 2.571299 1
2.567192 0 1 2.598416 1
2.511929 1 1 3.091039 1
1.212646 0 1 2.155998 1
1.946615 1 1 2.343825 0
1.776064 1 1 1.767734 1
1.776064 0 0 1.767734 0
1.895322 1 0 1.695414 0
1.366797 1 1 1.957778 1
1.160002 1 1 1.407732 1
1.130408 0 1 0.9683648 1
2.128937 1 0 1.695414 0
2.239711 1 1 2.071891 0
2.377388 0 0 2.853866 1
1.618111 0 1 1.790724 1
1.75303 0 0 1.877735 1
2.580012 0 1 1.972226 1
1.152542 0 0 1.37383 0
1.366797 0 0 2.100879 0
1.723472 1 0 1.877735 0
2.965179 1 1 2.81934 1
2.298836 0 1 2.506344 1
1.946615 0 0 1.995518 1
1.946615 1 0 1.995518 1
2.262468 1 1 2.052088 1
1.723472 0 1 1.790724 1
1.366797 0 0 1.47227 0
2.427188 0 1 2.126189 1
2.678983 1 1 2.754071 1
2.068833 0 1 1.32435 1
2.233297 1 1 2.165417 1
2.397436 0 0 2.375982 0
2.624039 1 0 2.324022 1
1.435789 0 0 1.695414 1
1.73836 0 0 2.324022 1
2.513193 1 1 2.659281 1
2.283087 0 1 2.531654 1
1.525021 1 1 1.654592 1
1.675331 0 1 1.604887 1
2.283087 1 1 1.733143 1
2.187038 0 1 2.243968 1
2.209689 1 1 3.671094 1
1.500328 0 1 1.695414 1
2.330875 1 1 2.349339 1
2.460771 0 1 1.992662 1
1.905793 0 1 1.946728 1
2.782858 1 1 2.636397 1
2.016141 1 1 1.640437 0
1.887184 0 1 1.956296 1
2.782858 1 1 2.7548 0
2.243856 0 1 2.349339 1
1.823995 0 1 2.030456 1
2.24956 1 1 2.531654 1
2.237635 0 1 2.506344 1
1.392186 1 0 1.556152 0
1.682649 0 1 1.47227 0
2.059944 1 0 1.383634 1
2.128937 1 0 2.33199 1
2.556381 1 0 2.410811 1
2.041925 0 0 2.100879 1
1.956169 1 0 2.165417 1
2.05529 1 0 1.695414 1
2.091581 1 0 2.489096 0
1.542292 0 1 1.545075 1
1.785347 1 1 2.196189 1
1.868437 0 1 1.848135 1
1.946615 1 1 2.243974 1
1.866554 1 0 1.838496 0
1.567694 0 1 1.588969 1
1.097983 0 0 1.142028 1
2.640762 1 1 2.611704 1
1.772262 0 1 1.64412 0
1.723472 1 1 1.695414 1
1.461089 1 0 1.823247 0
1.409801 0 1 1.649951 1
1.786518 1 1 2.331402 1
2.2541 1 0 2.226042 0
2.2541 0 0 2.296993 0
2.311258 1 1 2.031886 1
2.128937 0 1 2.388561 1
2.178945 1 1 2.419736 1
2.815646 1 1 2.564445 1
1.985836 1 1 2.031886 1
2.531546 0 1 2.531658 1
1.618111 1 0 1.407732 0
2.665079 1 0 1.144923 0
1.500328 1 0 1.528355 0
1.269341 0 0 1.302371 0
1.560953 0 1 1.410395 1
2.048883 1 1 2.226042 1
2.08971 1 1 2.388561 1
1.306938 0 1 2.754592 1
2.416619 1 1 2.685809 1
2.050975 0 1 2.215798 1
2.05581 1 1 2.202231 1
2.128937 0 1 2.196189 1
1.844804 1 0 2.858564 0
2.300647 0 1 2.437351 1
1.682649 0 1 1.541263 0
2.639762 1 1 2.834848 1
2.47472 1 1 2.509587 1
1.876193 0 1 1.506067 0
1.31317 0 1 1.407732 1
1.178744 0 1 2.528323 0
2.416619 1 1 1.918557 1
1.500328 0 0 1.264631 0
2.272026 0 1 2.349339 1
2.128937 0 1 3.14145 1
1.352408 0 1 1.47227 1
2.243856 0 1 2.180251 1
1.795792 1 1 1.918557 1
1.946615 0 1 1.918557 1
1.818782 1 1 1.717886 1
1.500328 0 1 1.407732 1
2.426185 0 1 2.398127 1
2.048883 1 1 2.2832 1
1.917847 0 1 2.009071 1
3.293685 1 1 3.160265 1
2.377397 0 1 2.649443 1
2.639762 1 1 2.665185 1
1.907375 0 1 2.195184 1
2.488939 1 0 2.369633 1
1.866567 1 0 1.600103 0
2.011154 1 1 2.139038 1
1.920271 1 1 2.159148 0
2.002693 0 1 2.013867 0
1.866567 1 1 2.020825 1
1.723472 0 1 2.937123 1
1.907375 1 1 1.879317 0
1.51549 1 0 1.532895 0
1.185617 0 1 2.006568 1
1.415587 0 0 2.148398 1
1.618111 1 0 1.590053 0
1.366797 1 0 1.338739 0
1.079115 1 0 1.184588 0
2.142182 1 0 2.243974 0
1.45035 0 0 1.590053 0
2.059944 1 0 2.486141 0
1.61279 0 0 2.094441 1
2.713867 1 1 3.081708 1
1.39323 0 1 1.744204 1
1.956182 1 1 1.997114 1
1.946615 0 1 1.992662 1
1.946615 0 0 1.181732 0
1.8368 1 1 1.408265 1
2.577414 1 1 3.2168 1
2.298353 0 1 2.308511 1
1.212646 1 0 1.56758 0
1.396563 0 0 1.695414 1
2.023576 1 0 2.215694 1
2.154254 1 1 2.824124 1
1.538346 0 1 2.765855 1
1.578446 0 0 1.601103 0
1.468579 1 0 1.550388 0
1.642262 1 0 1.695414 1
1.618111 0 0 2.020753 0
2.59894 1 0 2.846776 1
1.748771 1 0 1.532895 1
1.695301 0 0 1.877735 1
1.148107 0 0 1.670096 1
1.835793 0 1 1.720724 1
1.905793 0 1 1.906484 1
1.435789 1 0 2.290396 0
2.488939 1 0 1.695414 0
1.237339 0 0 1.795259 0
1.642261 0 0 1.66289 0
2.153955 1 1 2.069029 1
2.937011 1 1 2.977943 1
1.500328 1 1 1.656188 1
2.35208 0 1 2.324022 1
1.135685 1 0 2.791059 0
2.862906 1 1 2.397273 1
2.283087 0 1 2.026514 1
3.699152 1 1 3.671094 1
2.416619 0 1 1.877735 1
2.292656 1 1 2.398127 1
2.05547 0 1 2.533743 1
2.600533 1 0 2.702459 0
1.705286 1 1 2.185526 1
2.272026 0 1 2.170094 1
2.80818 1 1 2.959105 1
1.971932 0 1 2.126195 1
1.723472 0 0 1.338739 0
2.922623 1 1 2.908953 1
1.946615 0 0 1.790724 1
1.926783 1 1 2.046146 1
1.618111 0 0 1.47227 0
1.500328 0 0 2.07385 0
1.818782 1 0 1.835176 0
3.388817 1 1 1.918557 1
2.377397 0 0 2.388561 0
1.386999 0 1 2.210032 1
1.500328 1 1 1.338739 1
2.08971 1 1 2.349339 1
3.336403 1 1 2.531578 1
2.166666 0 1 2.273431 1
2.048883 0 1 2.221325 1
2.490721 0 1 1.835176 0
3.109766 1 1 2.570882 1
1.779545 0 1 1.918557 1
1.985836 0 0 1.690401 0
1.166457 0 0 1.296593 0
1.817872 0 0 2.031886 0
1.672178 0 1 2.243535 1
1.993499 0 1 2.031886 0
2.153955 1 1 2.444648 1
1.173385 0 0 1.957778 1
2.377098 1 0 2.100879 0
1.760285 0 1 2.174748 1
2.597898 0 1 2.7548 1
1.995405 0 1 2.100879 1
1.619707 0 1 2.100879 1
1.905793 1 1 2.090407 0
1.946615 1 0 1.918557 0
2.241863 0 1 2.215798 1
1.866554 0 1 1.795937 1
1.500328 1 1 1.590053 0
1.435789 0 1 1.37383 0
1.723472 1 1 1.695414 1
2.401505 0 1 2.572475 1
2.78265 1 1 2.049195 0
1.723472 0 1 2.581962 1
1.772262 0 1 1.002266 1
2.35208 0 0 2.781686 1
2.089711 1 0 2.720899 1
1.946615 1 0 1.790724 0
1.355736 0 1 1.837347 0
2.154247 0 1 2.108166 1
2.128937 1 0 1.528178 0
2.685797 0 1 2.767758 1
1.905793 0 1 1.785254 1
1.682649 1 0 2.310599 0
2.713756 0 1 2.707015 1
1.8545 1 0 1.394309 1
2.335409 1 1 2.125896 1
2.041925 0 1 2.34904 1
3.150588 1 1 3.671094 1
2.059944 0 1 1.957778 1
1.099317 1 0 1.918557 0
1.226069 0 0 1.060025 0
1.253468 1 0 1.184588 1
1.173385 1 0 1.145327 0
2.664943 1 0 1.835176 1
1.905793 0 0 1.532895 1
1.946615 1 0 2.031886 0
2.580991 1 1 2.819343 1
2.311258 0 1 2.296993 1
2.036464 0 1 2.126189 1
1.947415 0 0 1.993293 1
2.556381 1 0 1.338739 0
2.023576 0 0 2.071106 0
1.91334 1 0 2.031886 1
1.723472 0 1 1.890158 1
1.401888 1 1 1.264631 1
2.377397 1 1 2.572475 1
1.907375 0 1 2.061653 1
3.045227 0 1 3.11117 1
1.278786 1 0 2.126195 1
2.234287 1 0 2.3493 1
1.560953 0 0 1.685363 0
3.699152 1 1 3.671094 1
1.212646 1 1 1.532895 1
2.416619 1 1 2.013867 1
2.550775 0 1 1.918557 1
1.212646 0 1 1.52106 1
2.485608 1 1 2.178059 1
1.887184 0 1 2.088446 1
2.679752 1 0 1.695414 1
1.895322 1 1 1.877735 1
3.242394 1 0 3.107024 1
2.272036 0 1 2.243978 1
1.509876 1 0 1.93836 0
1.784096 0 0 2.049585 1
1.125635 0 1 1.051057 1
1.170086 1 0 1.561882 0
2.050374 1 0 2.611704 1
1.030324 0 0 1.42971 1
1.125635 0 0 1.22541 0
1.500328 0 0 1.184588 1
1.366797 1 0 1.47227 0
1.818782 1 0 1.877735 0
1.841254 0 0 2.100879 0
2.224247 0 0 2.794026 1
1.900095 1 0 2.206239 1
1.817872 0 0 1.931802 1
1.366797 0 0 1.407732 0
1.184475 1 0 1.628205 0
2.472704 1 1 2.349339 1
1.704085 0 0 1.289948 0
1.401888 0 0 1.532895 0
1.468579 1 0 3.814677 0
1.401888 0 0 1.47227 1
2.264064 0 1 2.225713 1
3.388998 1 1 3.4035 0
1.618111 1 0 1.877735 1
2.472526 1 0 2.100879 0
1.919808 0 1 2.180391 1
1.483575 1 1 3.147808 1
2.580331 1 1 2.373447 1
1.929582 1 1 2.24469 1
2.693168 0 0 2.100879 1
2.742039 1 1 2.977943 1
2.8474 0 1 2.819343 1
1.643389 0 0 1.590053 0
2.812713 1 1 3.360759 1
2.525473 1 1 2.301549 1
2.189337 0 0 1.957778 1
2.128937 0 1 2.005569 1
1.5311 1 0 2.34904 1
1.500328 0 1 1.407732 1
1.366797 1 1 1.747373 1
2.154214 0 1 1.106626 1
1.866554 0 0 2.240061 1
2.30329 1 1 1.779569 1
1.435789 0 1 1.47227 1
1.922322 0 0 1.561882 0
1.661596 1 0 1.659786 0
1.919586 1 1 1.957778 1
1.618111 0 1 1.695414 1
1.631904 0 0 2.013867 0
1.723472 0 1 1.704968 1
1.905793 0 1 1.695414 1
2.234497 1 1 2.2832 1
2.910483 1 1 2.79117 1
2.14273 1 1 1.528343 1
1.030324 0 0 1.184588 0
2.326098 0 1 1.590053 1
1.500328 1 1 2.542711 0
2.645804 0 1 1.744204 1
1.578446 1 0 2.611704 0
1.058495 0 1 1.590053 1
2.939867 1 0 2.7548 0
2.416619 0 1 2.126183 0
2.952761 1 1 3.042482 1
2.042652 1 1 2.013867 1
2.494736 1 0 2.346175 0
2.128937 1 0 2.794026 1
1.818782 1 0 2.100879 0
1.723472 1 0 1.96925 1
2.579587 0 0 1.695414 1
3.130793 1 0 2.760124 1
2.281658 1 0 2.125571 0
3.366621 0 0 1.957778 1
2.22962 1 0 2.226042 1
2.321309 1 1 2.262326 1
1.435789 0 0 1.32072 1
3.293685 1 1 3.327504 1
2.089711 1 0 1.992662 1
2.639762 0 1 2.611704 1
2.495176 1 1 2.667792 1
3.515231 1 1 3.527995 1
1.618111 1 0 1.590053 0
1.723472 1 1 2.531578 0
2.243856 1 1 1.22541 1
2.846776 0 1 1.790724 1
1.89125 0 1 2.053088 1
1.865405 0 1 2.166978 1
1.723472 1 1 1.795937 1
2.426185 1 1 2.243968 1
2.314586 0 1 2.284491 1
2.613555 1 0 2.615981 0
2.822084 0 1 2.655721 1
1.435789 0 1 1.544591 1
1.449035 0 0 1.539068 1
2.659565 1 0 2.375982 0
2.195068 0 1 2.16701 1
2.815646 1 1 2.834848 1
2.391301 0 0 2.388561 1
2.558986 1 1 2.603117 1
2.639762 0 1 2.653545 1
1.292689 0 0 1.407732 0
1.912714 0 0 2.166999 0
2.566474 1 1 3.31692 1
2.556381 1 1 2.611704 0
1.946615 0 1 2.133668 0
2.35208 0 1 2.094441 1
1.212646 0 1 1.145327 1
1.212646 1 1 1.264631 1
2.463139 1 1 2.467118 1
2.185018 0 1 2.271367 1
1.452319 1 1 1.47227 1
2.495176 0 1 2.388561 1
2.511929 0 1 2.521178 1
2.639762 1 1 2.388561 1
1.985836 0 1 1.957778 1
2.388448 0 1 2.572478 1
2.716723 1 0 2.834848 1
2.417618 0 1 2.020825 1
1.482621 0 1 1.752109 1
1.971932 1 0 1.925515 0
1.684237 0 1 1.481818 1
1.956565 0 0 2.226042 1
2.485612 1 1 2.523685 1
2.472526 1 1 2.324022 1
1.767488 1 1 1.744204 1
2.40825 1 1 2.155998 1
1.810483 1 1 1.838509 1
3.035177 0 1 2.100879 1
2.822084 1 1 1.957778 1
1.871891 0 1 2.337267 1
1.779521 0 0 2.072685 0
1.595638 0 0 1.338739 0
1.732431 1 0 2.116752 0
2.642259 1 0 2.833246 0
1.865579 0 1 2.489096 1
2.377397 1 1 3.424791 1
1.946615 1 1 2.127196 1
1.985836 0 1 2.031886 1
1.556417 0 0 1.999953 1
1.779545 0 0 2.388561 0
1.366797 0 0 1.695414 0
1.746211 0 0 1.617452 1
1.618111 1 0 1.744204 0
1.435789 0 0 1.276863 0
1.907375 1 0 1.61536 0
1.521723 0 1 2.143299 0
1.435789 1 0 2.243535 0
2.048883 0 0 2.449185 1
1.435789 0 0 1.590053 0
3.986834 1 1 3.488772 1
2.229084 1 0 2.031886 1
1.292689 0 0 4.154521 0
2.166666 1 0 2.243968 0
2.736889 0 1 2.760124 1
1.930486 0 1 2.488406 0
1.964634 1 1 2.195178 1
1.985836 0 1 1.684353 1
1.865405 0 0 1.345856 0
1.58994 0 0 1.407732 0
1.58994 1 0 2.100879 0
2.416619 0 1 2.388561 1
2.457441 0 1 1.918557 1
2.416619 1 0 2.100879 1
1.968594 0 0 2.0059 1
1.905793 0 1 1.976071 1
2.59894 1 1 2.639319 1
3.699152 1 1 2.649 1
2.495176 0 1 2.243535 1
2.300647 0 0 3.12253 1
2.340682 0 0 2.30171 0
1.170086 1 0 2.637017 0
1.898265 1 0 1.877735 0
2.150437 0 1 1.184588 1
2.443747 1 1 2.976347 1
2.701638 1 1 2.254021 1
1.78174 1 1 1.877735 1
1.78174 0 1 1.877735 1
2.511929 1 0 1.670096 0
2.316036 1 0 2.572963 0
2.21487 0 1 2.186812 1
1.894901 0 1 1.695414 1
2.33917 1 1 2.243968 1
2.639762 1 0 1.713432 0
1.468579 1 0 1.490846 0
1.366797 1 0 1.47227 1
2.059944 0 0 1.744204 1
1.871891 1 0 2.620466 0
2.018377 0 1 2.230093 1
1.860621 0 0 1.871046 1
1.818782 1 0 2.100879 0
1.818782 0 0 1.957778 0
2.272032 1 0 2.713539 1
2.495176 0 0 2.060057 1
1.851877 1 1 1.943874 1
3.222871 0 1 2.611704 1
1.905793 0 1 1.910525 1
2.185018 0 0 2.243968 0
1.366797 0 0 1.264631 1
2.020713 1 1 2.349339 1
1.870727 1 1 1.858807 1
1.500328 0 1 1.838496 1
1.991206 0 1 2.031886 1
2.08971 0 1 2.126189 1
2.559712 1 1 2.531654 1
1.212646 0 1 1.407732 1
2.272026 1 1 3.042187 1
1.914092 1 0 1.926525 1
1.500328 0 0 1.47227 0
1.366797 0 0 1.617452 0
2.169759 0 1 2.349327 1
1.863233 1 0 1.813197 0
2.552744 0 1 2.311599 1
2.272026 1 1 2.292765 0
1.560953 0 1 1.839514 0
1.8545 1 0 2.437351 1
1.928451 1 0 1.685363 0
2.573622 0 0 2.754071 1
1.366797 1 1 1.466 1
2.057799 0 1 1.858807 1
2.2541 0 1 2.545564 1
2.20554 0 1 2.193154 1
1.905793 1 0 2.243968 1
1.603561 0 1 1.613118 1
1.500328 0 1 2.211227 1
2.677058 0 0 2.031189 0
1.946615 0 0 2.042543 0
2.596084 1 1 2.568027 1
1.774765 0 1 1.819728 0
2.531538 1 1 2.161284 1
2.283087 1 0 2.342041 0
2.892853 0 0 1.790724 0
1.253468 1 0 1.561882 0
1.905793 0 1 1.271202 1
1.435789 0 1 2.180921 1
1.966418 1 0 1.695414 0
2.308402 0 1 1.992655 1
2.045555 0 0 2.060057 1
2.377397 1 1 2.349339 1
1.863233 1 0 1.184588 0
2.029485 0 0 2.531654 1
1.216804 0 0 1.338739 0
1.435789 1 0 1.710302 0
3.175902 1 1 3.265627 1
1.723471 0 1 1.790724 1
2.357399 1 1 2.506344 0
2.051975 0 1 1.835176 1
1.826028 1 0 2.173199 1
1.500328 0 1 1.695414 1
1.893214 0 0 1.828945 0
1.269341 0 0 1.359941 1
2.61956 1 0 2.495171 0
1.927188 0 1 1.957778 1
2.311258 0 0 2.444468 0
1.512751 1 0 1.695414 0
2.525921 0 1 2.449185 1
2.171357 1 1 2.035451 1
1.435789 1 1 1.041487 1
3.182086 0 1 2.60954 1
2.02072 1 1 1.93382 1
1.500328 0 0 1.407732 0
1.946615 0 1 2.100879 1
2.782858 0 1 2.611704 1
1.747622 1 0 2.754592 0
3.147501 1 1 3.160265 1
2.534402 0 1 2.433211 1
2.559636 1 1 2.186812 0
1.907384 1 1 2.243968 1
2.21487 0 1 2.186812 1
1.946615 1 0 1.561882 0
1.337809 1 1 1.22541 1
1.336025 0 0 1.338739 0
2.377397 0 1 2.467118 1
2.556381 1 1 2.725033 1
1.723472 0 1 1.751487 1
1.897425 0 0 2.075219 1
2.2541 0 1 2.331712 1
2.183004 1 1 2.37851 1
2.042289 0 1 2.100879 1
2.457434 1 1 2.369133 1
1.560953 0 0 1.47227 1
2.04045 1 0 1.889789 0
2.205898 1 1 2.650925 1
2.410707 0 1 1.05356 1
2.947479 0 1 2.919421 1
1.833222 1 0 1.848993 0
2.639762 1 1 3.042486 1
2.401505 0 0 2.34904 1
1.748164 0 0 2.226042 1
1.964634 1 1 2.120681 1
1.883036 0 1 1.904052 1
2.749513 0 0 1.821385 1
2.779524 1 1 1.790724 1
2.088982 0 0 1.918557 1
1.722221 0 1 1.753682 1
2.495176 1 1 2.407608 1
2.532177 0 0 1.684353 1
2.008651 1 1 1.695414 1
2.088115 0 0 2.031886 1
1.976562 0 0 1.976826 0
1.64551 0 0 1.702886 0
1.212646 0 0 1.556152 1
1.500328 0 1 1.47227 1
2.782858 1 1 2.848198 1
1.253468 0 0 1.407732 1
1.764293 0 0 1.407732 1
2.599981 1 1 1.879317 1
2.862906 1 1 2.908953 1
2.782858 0 1 3.224808 1
2.556381 0 1 2.650925 1
2.559636 1 1 2.349339 1
2.639762 0 1 2.754071 1
2.917394 1 1 2.893871 1
2.243752 0 1 2.611704 1
2.011154 1 0 1.695414 1
1.905793 0 1 1.600103 1
2.128937 0 1 2.2832 1
2.952761 1 1 2.860165 1
1.946615 0 0 2.000137 0
2.166553 1 1 2.34904 1
1.543148 1 0 1.590053 1
2.567192 0 1 1.918557 1
2.364312 1 1 2.374031 1
1.394967 1 1 1.864481 1
