y[,1] y[,2] sex[]
1.818782 1.695414 0
2.444648 2.377389 1
1.841254 1.890158 0
2.272026 2.662264 0
2.7548 2.808176 1
1.744204 1.786446 1
1.790724 1.578446 0
2.079674 2.265954 1
1.608089 1.590053 0
2.685809 2.902127 1
2.46968 1.905793 0
1.618111 1.695414 1
1.618111 1.433009 0
1.905793 2.049585 0
2.385054 2.570882 1
2.782858 2.685809 1
2.329129 2.336568 0
1.905793 1.507878 1
1.468579 1.695414 0
1.723472 2.310599 1
1.355736 1.615369 0
2.196189 2.722877 1
1.899356 2.031886 0
2.732328 2.623633 0
1.307956 1.32435 1
2.129936 2.031886 1
1.500328 1.503042 0
1.623651 1.633538 0
2.809243 1.793676 0
2.051975 1.918557 0
2.35208 2.141701 1
2.639762 2.817866 1
2.416619 2.388561 0
1.879317 1.618111 1
2.080146 2.314453 0
2.965181 3.122526 1
1.506558 1.544591 0
1.568074 1.468579 0
1.72851 1.733026 1
1.51201 1.518915 1
2.128937 1.64412 1
2.782858 2.908953 1
2.154247 1.955853 0
1.435789 1.32435 0
1.394967 1.407732 1
2.726774 1.590053 1
1.500328 1.573792 1
2.125571 2.088115 1
3.05318 2.951161 1
1.985836 2.031886 0
1.877735 1.75303 1
1.366797 1.828945 0
1.407732 2.321309 1
2.667792 2.316766 1
1.733143 1.863233 0
1.807353 1.879317 1
2.031886 2.059944 1
1.946615 3.142333 1
2.291499 2.274479 1
1.5311 1.670096 0
2.650925 2.639762 1
2.048883 2.100879 1
1.776671 1.88474 0
2.465409 2.542354 1
1.863233 1.258679 0
1.998258 2.33199 1
1.51509 1.420864 1
1.407732 1.905793 1
1.47227 1.749139 0
1.836913 2.088115 1
2.765513 3.147844 0
2.498868 2.35797 0
1.695414 1.500328 0
1.790724 1.560953 0
1.860928 1.292689 0
2.477243 1.883552 1
2.551954 2.401505 1
1.905793 1.955853 0
1.47227 1.818782 1
1.779379 1.957778 0
2.095121 2.039177 1
1.435789 1.804268 0
1.435902 1.435789 1
2.256457 2.193475 0
2.713942 2.753134 0
2.506344 2.80103 1
1.997908 2.226042 0
2.416297 2.382027 1
1.366797 2.794026 0
3.293686 3.34259 1
1.858391 2.022917 1
1.618111 2.308511 0
2.289732 1.27888 1
2.558986 2.34878 1
1.64412 1.386999 1
1.513092 1.212646 0
2.388561 2.365325 1
1.937776 1.74053 0
1.775456 2.639762 1
2.704301 2.841811 0
2.685809 2.655029 1
2.449086 2.398127 0
1.22541 1.5311 0
1.079114 1.618452 0
1.641176 2.060057 0
2.2541 2.226042 0
2.611704 2.726769 1
2.478173 2.283087 0
2.35208 2.511884 1
1.4814 1.481818 0
1.264631 1.237339 0
1.835176 1.818782 1
2.023576 2.133668 1
2.656951 2.811032 0
3.102735 2.952761 1
1.618111 1.695414 1
1.695414 2.559636 0
1.420247 1.688493 0
1.592109 2.165417 1
2.763738 1.723472 0
3.005793 1.838496 0
1.957778 1.905793 1
2.028558 2.405124 1
3.304852 3.252866 1
2.194393 2.71386 0
2.599527 2.493921 1
1.818782 2.231556 0
3.045227 3.075276 0
1.833446 1.722055 0
1.790724 2.757545 1
1.618111 2.100879 0
1.971928 2.210629 0
1.838496 1.761088 0
2.65881 2.572475 1
1.184588 1.292689 0
1.590053 1.985836 0
1.995518 2.416619 1
1.612032 2.472704 0
2.428983 1.915351 0
1.738305 1.761539 0
2.782858 2.571923 1
1.992655 1.618111 1
1.550821 1.042392 0
1.705364 1.78174 1
1.618111 2.413449 0
1.877735 2.298679 0
1.723472 2.031886 1
1.841254 1.407732 1
1.976826 2.215454 1
1.133295 1.914092 0
2.685809 2.729611 1
1.670096 1.877622 0
2.169316 2.416619 1
1.718459 1.984345 0
1.532895 1.253468 1
1.695414 1.212646 1
1.666901 1.918557 0
1.905793 1.790724 1
1.366797 1.47227 1
2.214879 2.873405 0
2.154253 2.349331 1
1.268711 1.145327 0
1.22541 1.905793 1
2.004884 1.93382 0
1.818782 1.684353 1
1.877735 1.866554 1
1.87146 1.695414 0
1.072884 1.695414 0
1.271486 2.34904 1
1.946615 2.180921 0
2.416619 2.506344 1
2.2541 1.790724 0
1.544591 1.560953 0
1.102164 1.590053 1
2.788182 2.800339 0
1.723472 2.611704 1
1.633538 2.005261 0
2.534402 1.695414 1
1.292689 1.790724 0
1.618111 1.309751 0
1.617452 1.292689 0
1.677428 1.695414 0
2.314072 2.436186 0
2.083393 1.89396 1
2.513292 2.613723 0
2.058156 2.467118 1
2.128937 2.348896 1
1.6659 1.953434 1
1.837347 2.576243 1
2.611704 3.045227 1
2.326092 2.349339 0
3.045227 2.834848 0
2.983532 2.874068 1
1.905793 1.877735 0
2.366088 2.416619 1
2.365325 2.165417 1
1.805051 2.343825 1
1.532895 2.017074 1
2.416619 2.133668 0
1.47227 1.107285 1
1.338739 1.212646 0
2.465409 2.688665 1
2.503488 2.617983 1
2.782858 2.429383 0
1.911947 2.013867 0
1.877735 1.817768 0
1.723472 2.100879 1
1.826442 1.396529 0
2.04425 2.991054 1
2.103668 1.946728 1
1.818782 1.860928 1
2.255029 2.231794 0
3.387813 2.742037 1
1.561882 2.145466 0
1.560953 2.977735 1
2.528323 2.556381 1
2.454692 2.541027 0
2.013867 2.066864 0
2.834848 2.937011 1
3.017169 2.511929 0
2.349339 1.866554 1
2.81934 2.02072 0
1.761201 1.734634 0
1.968794 1.918216 1
1.63464 1.940397 1
2.35208 2.375982 0
1.915694 2.208979 1
1.292689 1.902428 1
2.377397 1.695414 1
1.672178 1.856682 0
2.633744 2.528323 0
1.905793 2.031886 1
3.038793 3.265627 1
3.46448 3.388997 1
1.936565 1.995518 1
1.554849 2.703219 1
1.76611 2.271593 0
1.695414 1.723472 0
1.184588 1.629161 1
1.306938 1.065313 1
1.484692 1.443758 0
2.570882 2.748437 1
1.777539 1.749481 1
1.866913 1.623388 1
1.772262 1.976826 1
2.695197 2.100879 1
1.407732 2.401505 0
2.578067 2.685809 1
2.585725 2.454357 0
1.75303 1.810526 0
2.570882 2.731429 1
1.590053 1.5311 0
1.957778 2.023576 1
1.47227 1.818782 0
2.41766 2.483871 0
2.215798 1.256708 0
1.442434 1.837347 0
1.178744 1.264631 1
1.838509 1.500328 0
1.790724 1.618111 0
1.694711 2.2832 1
2.531654 2.623633 0
2.061653 2.00724 1
2.041925 1.838509 0
2.822084 3.017169 0
3.078954 3.109766 1
1.723471 1.409634 0
1.9311 2.531654 1
1.967347 1.405018 1
1.915549 1.74182 0
1.366797 1.511491 0
2.259614 2.467118 1
2.388561 2.289552 0
1.030324 1.278382 1
2.608891 1.720724 0
1.790724 1.941602 0
1.366797 1.790724 0
2.426185 2.100879 1
2.685809 2.401505 0
2.518272 2.611704 1
2.632939 3.282606 1
2.066977 1.946615 1
2.326863 2.272032 1
2.690261 2.559712 0
2.091501 3.273483 0
2.080676 2.059944 0
2.126189 2.287778 0
2.17969 1.47501 0
1.946615 2.977735 0
2.326092 2.46132 1
2.100879 2.822084 1
2.165417 1.67323 0
1.328047 1.241148 0
2.559714 2.528323 0
1.863233 1.914549 0
2.547166 2.559716 0
2.655025 2.474501 1
1.695301 1.407732 0
1.695414 1.409674 0
2.684955 1.468579 0
2.794859 2.846776 1
1.25869 2.11213 1
2.378397 2.437351 0
2.162838 1.849564 1
1.838391 1.812526 1
2.639762 2.667792 1
2.128937 1.773375 0
2.722538 2.472706 0
1.905793 2.054486 1
1.918557 1.661596 0
2.531654 2.580331 1
1.690432 1.561882 0
1.618111 1.47227 0
1.47227 1.427757 1
2.003419 2.249244 1
2.37739 2.418328 0
1.449184 1.628205 1
2.057905 1.907375 0
2.091576 2.036464 1
2.226042 2.128937 0
2.272027 2.283087 1
1.031825 1.107285 0
1.442434 1.51509 0
2.908953 2.08971 0
2.571923 4.104617 1
2.02072 2.15898 0
2.560411 1.866567 0
2.936899 2.834848 1
1.978889 1.987822 0
1.983096 1.946615 1
2.121381 1.790724 1
2.560411 3.332909 0
2.667792 2.636096 1
1.212646 1.184588 0
2.05581 2.123944 1
2.154243 2.467118 1
2.839555 2.7548 1
2.356519 2.203042 0
1.985836 2.398127 0
2.271593 2.15696 0
2.600533 2.834848 1
1.942274 2.35208 1
2.633466 2.388219 0
1.702886 1.64551 0
1.971932 2.308516 1
1.918557 2.568481 1
1.632945 1.704968 0
2.782858 2.508664 1
2.483871 2.416619 0
1.4785 1.316515 0
0.9502524 1.695414 0
1.891528 2.815395 1
1.836414 1.905793 0
3.252865 3.352641 1
2.740781 2.745123 1
2.234297 2.013867 1
2.534402 2.707015 1
2.61956 1.918557 1
2.813174 2.233297 1
1.435789 2.147126 1
2.060057 2.058514 0
1.407732 1.772262 1
1.617452 1.772262 1
3.042486 2.600533 1
1.656179 1.298579 0
1.795937 1.195839 0
2.611704 2.338657 1
2.409955 2.523997 0
0.9733524 1.905793 1
2.559714 2.879966 1
1.838496 1.960912 0
1.78971 1.64551 1
2.271593 2.571923 0
1.47227 2.678983 1
2.388561 1.940677 0
2.208979 2.506344 1
2.991192 2.750946 0
1.656179 1.578879 0
1.212646 1.590053 1
2.296993 2.78213 1
1.379897 1.264631 0
2.013867 2.185018 0
2.559636 2.550892 0
2.521979 2.595471 1
1.905793 1.957778 0
2.457441 2.784281 1
1.031254 1.548267 0
1.630381 1.496963 0
1.484692 1.524207 0
1.68888 1.927319 0
1.401888 1.424261 1
1.905793 2.165417 1
1.189368 2.678983 1
2.377098 2.100879 1
1.8545 1.790724 0
1.790724 1.818782 1
2.270622 1.983911 0
1.905793 1.838496 1
2.686646 2.688665 1
2.284306 2.206239 1
1.767923 1.757107 1
2.056616 2.031886 0
3.476008 3.671094 1
1.993499 2.031886 1
2.506344 1.748164 1
2.077643 2.077269 1
2.7548 2.558986 0
2.437351 1.772262 1
2.100879 2.133687 1
3.017169 2.878173 1
1.069925 1.723472 0
2.458553 2.465409 1
1.618111 1.630875 0
2.279597 2.029793 0
2.181642 1.861361 0
2.308435 2.742037 1
1.643427 1.811104 0
2.377397 2.991188 1
2.742733 1.672178 1
1.866567 1.942274 0
2.541027 2.512969 1
1.618111 2.039177 0
2.827486 2.834848 0
2.2541 2.211227 1
1.732183 1.955853 0
2.282373 2.834848 1
2.812713 2.841811 0
2.922972 3.042484 1
2.596084 2.908953 0
2.611704 2.416619 1
3.070505 2.462666 1
1.368505 1.4611 0
2.677501 2.649443 1
2.677501 2.649443 0
1.002266 1.618111 1
2.226571 2.270622 0
3.042486 3.058473 1
2.24672 1.744204 1
1.790724 1.631904 0
2.226042 2.234297 1
2.259614 2.349339 1
3.042486 2.937011 0
1.823995 2.421657 1
2.375276 2.560411 0
1.600852 1.572794 0
2.924404 2.665075 1
2.215694 1.985836 0
1.468579 1.690401 0
2.326092 2.215798 1
2.102948 1.992655 0
1.710386 1.774225 1
2.599981 1.654592 0
1.905793 2.388561 1
2.516394 2.713867 0
2.34904 2.639762 1
2.889336 2.770791 1
2.639762 2.603672 1
2.570882 2.454348 0
1.532895 1.58994 1
3.447951 3.476009 1
1.73414 2.020167 0
2.052088 2.135266 1
2.35208 2.349339 0
3.475797 3.447951 1
1.946615 1.695414 1
1.184588 1.895322 0
1.808742 1.355736 1
3.946014 3.592534 0
3.142015 2.935102 1
3.881474 2.65949 1
2.126195 2.639762 1
2.204922 2.349328 0
2.35208 1.264631 0
1.815248 2.639762 0
2.016192 2.479178 0
2.2541 2.2832 1
1.790724 1.905793 0
2.176913 1.723472 1
2.834848 1.500328 0
2.34941 2.349339 1
2.2541 2.061653 0
2.908953 2.677501 0
1.64412 1.658933 0
2.678983 2.760124 1
1.965653 1.957181 0
2.161726 2.853081 0
1.955853 2.600533 0
1.407732 2.639762 0
1.866554 1.978259 0
1.835793 2.836447 0
1.22541 1.560953 0
1.723472 1.983096 1
1.22541 1.505316 0
1.818782 1.47227 0
2.433211 2.326092 0
2.128937 2.174981 1
3.043487 2.511929 0
2.571299 2.55115 1
2.598416 2.567192 0
2.511929 3.091039 1
1.212646 2.155998 0
2.343825 1.946615 1
1.776064 1.767734 1
1.776064 1.767734 0
1.895322 1.695414 1
1.366797 1.957778 1
1.160002 1.407732 1
1.130408 0.9683648 0
2.128937 1.695414 1
2.071891 2.239711 1
2.853866 2.377388 0
1.618111 1.790724 0
1.75303 1.877735 0
1.972226 2.580012 0
1.37383 1.152542 0
1.366797 2.100879 0
1.723472 1.877735 1
2.965179 2.81934 1
2.298836 2.506344 0
1.995518 1.946615 0
1.995518 1.946615 1
2.052088 2.262468 1
1.723472 1.790724 0
1.47227 1.366797 0
2.427188 2.126189 0
2.678983 2.754071 1
1.32435 2.068833 0
2.233297 2.165417 1
2.397436 2.375982 0
2.324022 2.624039 1
1.695414 1.435789 0
2.324022 1.73836 0
2.513193 2.659281 1
2.531654 2.283087 0
1.654592 1.525021 1
1.675331 1.604887 0
2.283087 1.733143 1
2.187038 2.243968 0
2.209689 3.671094 1
1.695414 1.500328 0
2.330875 2.349339 1
2.460771 1.992662 0
1.905793 1.946728 0
2.782858 2.636397 1
2.016141 1.640437 1
1.956296 1.887184 0
2.7548 2.782858 1
2.243856 2.349339 0
1.823995 2.030456 0
2.531654 2.24956 1
2.237635 2.506344 0
1.392186 1.556152 1
1.682649 1.47227 0
2.059944 1.383634 1
2.128937 2.33199 1
2.410811 2.556381 1
2.041925 2.100879 0
1.956169 2.165417 1
2.05529 1.695414 1
2.489096 2.091581 1
1.545075 1.542292 0
1.785347 2.196189 1
1.848135 1.868437 0
1.946615 2.243974 1
1.838496 1.866554 1
1.567694 1.588969 0
1.097983 1.142028 0
2.611704 2.640762 1
1.64412 1.772262 0
1.695414 1.723472 1
1.823247 1.461089 1
1.649951 1.409801 0
2.331402 1.786518 1
2.226042 2.2541 1
2.296993 2.2541 0
2.311258 2.031886 1
2.128937 2.388561 0
2.419736 2.178945 1
2.815646 2.564445 1
2.031886 1.985836 1
2.531658 2.531546 0
1.407732 1.618111 1
2.665079 1.144923 1
1.500328 1.528355 1
1.302371 1.269341 0
1.410395 1.560953 0
2.048883 2.226042 1
2.388561 2.08971 1
1.306938 2.754592 0
2.416619 2.685809 1
2.215798 2.050975 0
2.05581 2.202231 1
2.196189 2.128937 0
1.844804 2.858564 1
2.300647 2.437351 0
1.541263 1.682649 0
2.834848 2.639762 1
2.509587 2.47472 1
1.876193 1.506067 0
1.31317 1.407732 0
2.528323 1.178744 0
1.918557 2.416619 1
1.500328 1.264631 0
2.349339 2.272026 0
2.128937 3.14145 0
1.47227 1.352408 0
2.243856 2.180251 0
1.795792 1.918557 1
1.918557 1.946615 0
1.717886 1.818782 1
1.407732 1.500328 0
2.398127 2.426185 0
2.048883 2.2832 1
2.009071 1.917847 0
3.160265 3.293685 1
2.649443 2.377397 0
2.639762 2.665185 1
1.907375 2.195184 0
2.369633 2.488939 1
1.866567 1.600103 1
2.011154 2.139038 1
1.920271 2.159148 1
2.002693 2.013867 0
2.020825 1.866567 1
2.937123 1.723472 0
1.907375 1.879317 1
1.532895 1.51549 1
1.185617 2.006568 0
1.415587 2.148398 0
1.590053 1.618111 1
1.366797 1.338739 1
1.184588 1.079115 1
2.243974 2.142182 1
1.45035 1.590053 0
2.486141 2.059944 1
2.094441 1.61279 0
2.713867 3.081708 1
1.744204 1.39323 0
1.997114 1.956182 1
1.946615 1.992662 0
1.946615 1.181732 0
1.408265 1.8368 1
2.577414 3.2168 1
2.308511 2.298353 0
1.212646 1.56758 1
1.396563 1.695414 0
2.023576 2.215694 1
2.154254 2.824124 1
1.538346 2.765855 0
1.578446 1.601103 0
1.468579 1.550388 1
1.642262 1.695414 1
1.618111 2.020753 0
2.59894 2.846776 1
1.532895 1.748771 1
1.695301 1.877735 0
1.148107 1.670096 0
1.835793 1.720724 0
1.905793 1.906484 0
1.435789 2.290396 1
1.695414 2.488939 1
1.237339 1.795259 0
1.66289 1.642261 0
2.153955 2.069029 1
2.977943 2.937011 1
1.656188 1.500328 1
2.324022 2.35208 0
2.791059 1.135685 1
2.862906 2.397273 1
2.283087 2.026514 0
3.699152 3.671094 1
1.877735 2.416619 0
2.398127 2.292656 1
2.05547 2.533743 0
2.600533 2.702459 1
1.705286 2.185526 1
2.272026 2.170094 0
2.80818 2.959105 1
1.971932 2.126195 0
1.723472 1.338739 0
2.908953 2.922623 1
1.790724 1.946615 0
1.926783 2.046146 1
1.47227 1.618111 0
1.500328 2.07385 0
1.818782 1.835176 1
1.918557 3.388817 1
2.388561 2.377397 0
1.386999 2.210032 0
1.338739 1.500328 1
2.08971 2.349339 1
3.336403 2.531578 1
2.273431 2.166666 0
2.221325 2.048883 0
1.835176 2.490721 0
2.570882 3.109766 1
1.918557 1.779545 0
1.690401 1.985836 0
1.296593 1.166457 0
2.031886 1.817872 0
1.672178 2.243535 0
1.993499 2.031886 0
2.153955 2.444648 1
1.957778 1.173385 0
2.100879 2.377098 1
2.174748 1.760285 0
2.597898 2.7548 0
2.100879 1.995405 0
1.619707 2.100879 0
2.090407 1.905793 1
1.946615 1.918557 1
2.215798 2.241863 0
1.866554 1.795937 0
1.590053 1.500328 1
1.435789 1.37383 0
1.723472 1.695414 1
2.401505 2.572475 0
2.78265 2.049195 1
1.723472 2.581962 0
1.002266 1.772262 0
2.781686 2.35208 0
2.720899 2.089711 1
1.946615 1.790724 1
1.837347 1.355736 0
2.108166 2.154247 0
2.128937 1.528178 1
2.767758 2.685797 0
1.785254 1.905793 0
2.310599 1.682649 1
2.707015 2.713756 0
1.394309 1.8545 1
2.125896 2.335409 1
2.041925 2.34904 0
3.150588 3.671094 1
2.059944 1.957778 0
1.099317 1.918557 1
1.226069 1.060025 0
1.253468 1.184588 1
1.173385 1.145327 1
2.664943 1.835176 1
1.532895 1.905793 0
1.946615 2.031886 1
2.819343 2.580991 1
2.296993 2.311258 0
2.126189 2.036464 0
1.947415 1.993293 0
1.338739 2.556381 1
2.023576 2.071106 0
1.91334 2.031886 1
1.890158 1.723472 0
1.264631 1.401888 1
2.377397 2.572475 1
2.061653 1.907375 0
3.11117 3.045227 0
1.278786 2.126195 1
2.3493 2.234287 1
1.685363 1.560953 0
3.699152 3.671094 1
1.532895 1.212646 1
2.013867 2.416619 1
1.918557 2.550775 0
1.212646 1.52106 0
2.485608 2.178059 1
1.887184 2.088446 0
1.695414 2.679752 1
1.877735 1.895322 1
3.242394 3.107024 1
2.272036 2.243978 0
1.509876 1.93836 1
2.049585 1.784096 0
1.051057 1.125635 0
1.170086 1.561882 1
2.050374 2.611704 1
1.030324 1.42971 0
1.22541 1.125635 0
1.500328 1.184588 0
1.366797 1.47227 1
1.818782 1.877735 1
2.100879 1.841254 0
2.794026 2.224247 0
2.206239 1.900095 1
1.931802 1.817872 0
1.366797 1.407732 0
1.184475 1.628205 1
2.472704 2.349339 1
1.289948 1.704085 0
1.532895 1.401888 0
1.468579 3.814677 1
1.401888 1.47227 0
2.225713 2.264064 0
3.388998 3.4035 1
1.618111 1.877735 1
2.100879 2.472526 1
2.180391 1.919808 0
1.483575 3.147808 1
2.580331 2.373447 1
1.929582 2.24469 1
2.100879 2.693168 0
2.977943 2.742039 1
2.819343 2.8474 0
1.590053 1.643389 0
3.360759 2.812713 1
2.525473 2.301549 1
1.957778 2.189337 0
2.005569 2.128937 0
2.34904 1.5311 1
1.500328 1.407732 0
1.747373 1.366797 1
2.154214 1.106626 0
1.866554 2.240061 0
2.30329 1.779569 1
1.47227 1.435789 0
1.561882 1.922322 0
1.659786 1.661596 1
1.919586 1.957778 1
1.695414 1.618111 0
1.631904 2.013867 0
1.704968 1.723472 0
1.695414 1.905793 0
2.2832 2.234497 1
2.910483 2.79117 1
2.14273 1.528343 1
1.184588 1.030324 0
1.590053 2.326098 0
2.542711 1.500328 1
2.645804 1.744204 0
2.611704 1.578446 1
1.058495 1.590053 0
2.939867 2.7548 1
2.416619 2.126183 0
3.042482 2.952761 1
2.013867 2.042652 1
2.346175 2.494736 1
2.794026 2.128937 1
1.818782 2.100879 1
1.96925 1.723472 1
2.579587 1.695414 0
3.130793 2.760124 1
2.125571 2.281658 1
1.957778 3.366621 0
2.226042 2.22962 1
2.262326 2.321309 1
1.435789 1.32072 0
3.293685 3.327504 1
2.089711 1.992662 1
2.611704 2.639762 0
2.495176 2.667792 1
3.527995 3.515231 1
1.590053 1.618111 1
1.723472 2.531578 1
2.243856 1.22541 1
2.846776 1.790724 0
2.053088 1.89125 0
1.865405 2.166978 0
1.795937 1.723472 1
2.426185 2.243968 1
2.314586 2.284491 0
2.615981 2.613555 1
2.822084 2.655721 0
1.544591 1.435789 0
1.539068 1.449035 0
2.659565 2.375982 1
2.16701 2.195068 0
2.834848 2.815646 1
2.391301 2.388561 0
2.603117 2.558986 1
2.639762 2.653545 0
1.292689 1.407732 0
1.912714 2.166999 0
2.566474 3.31692 1
2.556381 2.611704 1
2.133668 1.946615 0
2.35208 2.094441 0
1.145327 1.212646 0
1.212646 1.264631 1
2.467118 2.463139 1
2.271367 2.185018 0
1.452319 1.47227 1
2.388561 2.495176 0
2.511929 2.521178 0
2.388561 2.639762 1
1.985836 1.957778 0
2.388448 2.572478 0
2.716723 2.834848 1
2.020825 2.417618 0
1.482621 1.752109 0
1.925515 1.971932 1
1.684237 1.481818 0
1.956565 2.226042 0
2.485612 2.523685 1
2.324022 2.472526 1
1.767488 1.744204 1
2.40825 2.155998 1
1.810483 1.838509 1
3.035177 2.100879 0
2.822084 1.957778 1
2.337267 1.871891 0
2.072685 1.779521 0
1.595638 1.338739 0
2.116752 1.732431 1
2.642259 2.833246 1
2.489096 1.865579 0
3.424791 2.377397 1
1.946615 2.127196 1
2.031886 1.985836 0
1.999953 1.556417 0
1.779545 2.388561 0
1.366797 1.695414 0
1.617452 1.746211 0
1.618111 1.744204 1
1.435789 1.276863 0
1.61536 1.907375 1
1.521723 2.143299 0
2.243535 1.435789 1
2.449185 2.048883 0
1.435789 1.590053 0
3.488772 3.986834 1
2.229084 2.031886 1
1.292689 4.154521 0
2.166666 2.243968 1
2.760124 2.736889 0
2.488406 1.930486 0
1.964634 2.195178 1
1.684353 1.985836 0
1.865405 1.345856 0
1.58994 1.407732 0
2.100879 1.58994 1
2.388561 2.416619 0
2.457441 1.918557 0
2.416619 2.100879 1
2.0059 1.968594 0
1.976071 1.905793 0
2.639319 2.59894 1
3.699152 2.649 1
2.495176 2.243535 0
3.12253 2.300647 0
2.340682 2.30171 0
2.637017 1.170086 1
1.877735 1.898265 1
1.184588 2.150437 0
2.443747 2.976347 1
2.701638 2.254021 1
1.877735 1.78174 1
1.877735 1.78174 0
2.511929 1.670096 1
2.316036 2.572963 1
2.186812 2.21487 0
1.695414 1.894901 0
2.33917 2.243968 1
1.713432 2.639762 1
1.468579 1.490846 1
1.47227 1.366797 1
2.059944 1.744204 0
1.871891 2.620466 1
2.018377 2.230093 0
1.871046 1.860621 0
2.100879 1.818782 1
1.957778 1.818782 0
2.713539 2.272032 1
2.060057 2.495176 0
1.851877 1.943874 1
2.611704 3.222871 0
1.910525 1.905793 0
2.185018 2.243968 0
1.366797 1.264631 0
2.349339 2.020713 1
1.858807 1.870727 1
1.500328 1.838496 0
1.991206 2.031886 0
2.08971 2.126189 0
2.531654 2.559712 1
1.212646 1.407732 0
2.272026 3.042187 1
1.926525 1.914092 1
1.500328 1.47227 0
1.366797 1.617452 0
2.349327 2.169759 0
1.863233 1.813197 1
2.311599 2.552744 0
2.292765 2.272026 1
1.839514 1.560953 0
1.8545 2.437351 1
1.685363 1.928451 1
2.573622 2.754071 0
1.366797 1.466 1
1.858807 2.057799 0
2.2541 2.545564 0
2.193154 2.20554 0
1.905793 2.243968 1
1.603561 1.613118 0
1.500328 2.211227 0
2.031189 2.677058 0
1.946615 2.042543 0
2.596084 2.568027 1
1.819728 1.774765 0
2.161284 2.531538 1
2.342041 2.283087 1
2.892853 1.790724 0
1.561882 1.253468 1
1.271202 1.905793 0
1.435789 2.180921 0
1.966418 1.695414 1
1.992655 2.308402 0
2.045555 2.060057 0
2.377397 2.349339 1
1.184588 1.863233 1
2.029485 2.531654 0
1.216804 1.338739 0
1.710302 1.435789 1
3.265627 3.175902 1
1.790724 1.723471 0
2.357399 2.506344 1
1.835176 2.051975 0
1.826028 2.173199 1
1.695414 1.500328 0
1.828945 1.893214 0
1.269341 1.359941 0
2.495171 2.61956 1
1.957778 1.927188 0
2.444468 2.311258 0
1.695414 1.512751 1
2.525921 2.449185 0
2.171357 2.035451 1
1.435789 1.041487 1
3.182086 2.60954 0
2.02072 1.93382 1
1.500328 1.407732 0
1.946615 2.100879 0
2.782858 2.611704 0
2.754592 1.747622 1
3.160265 3.147501 1
2.433211 2.534402 0
2.186812 2.559636 1
2.243968 1.907384 1
2.21487 2.186812 0
1.946615 1.561882 1
1.22541 1.337809 1
1.338739 1.336025 0
2.467118 2.377397 0
2.556381 2.725033 1
1.751487 1.723472 0
2.075219 1.897425 0
2.2541 2.331712 0
2.183004 2.37851 1
2.042289 2.100879 0
2.369133 2.457434 1
1.47227 1.560953 0
1.889789 2.04045 1
2.205898 2.650925 1
2.410707 1.05356 0
2.947479 2.919421 0
1.833222 1.848993 1
2.639762 3.042486 1
2.401505 2.34904 0
1.748164 2.226042 0
2.120681 1.964634 1
1.904052 1.883036 0
1.821385 2.749513 0
1.790724 2.779524 1
1.918557 2.088982 0
1.722221 1.753682 0
2.495176 2.407608 1
2.532177 1.684353 0
1.695414 2.008651 1
2.088115 2.031886 0
1.976562 1.976826 0
1.702886 1.64551 0
1.556152 1.212646 0
1.47227 1.500328 0
2.848198 2.782858 1
1.253468 1.407732 0
1.407732 1.764293 0
1.879317 2.599981 1
2.862906 2.908953 1
2.782858 3.224808 0
2.650925 2.556381 0
2.349339 2.559636 1
2.639762 2.754071 0
2.917394 2.893871 1
2.243752 2.611704 0
1.695414 2.011154 1
1.905793 1.600103 0
2.2832 2.128937 0
2.952761 2.860165 1
1.946615 2.000137 0
2.34904 2.166553 1
1.543148 1.590053 1
1.918557 2.567192 0
2.364312 2.374031 1
1.864481 1.394967 1
3.265591 2.596855 1
2.388448 2.261579 0
3.671094 2.782418 1
2.061653 3.293649 0
1.195839 1.337309 0
1.670096 1.298579 1
2.033477 2.193475 1
1.748954 1.58371 0
1.786168 1.672178 1
1.816894 1.943875 0
2.834848 3.070245 1
1.550821 0.9469427 0
2.560411 2.481938 0
2.685368 2.951161 1
1.957778 1.292689 0
1.934543 1.839514 0
3.004405 3.017169 0
1.435789 1.561882 1
1.992662 1.435789 1
1.877735 1.253468 0
1.985836 1.22541 1
1.643519 1.728459 0
1.985836 2.115267 1
1.985836 1.524456 0
1.212646 1.407732 1
2.449185 1.979405 1
1.327678 1.348778 0
3.293649 2.685809 1
2.678983 2.249299 0
2.495176 2.346175 1
2.215798 2.272026 1
2.405558 2.34933 0
1.908507 1.212646 1
2.237738 2.2541 0
2.7548 3.045227 1
1.671125 1.670096 1
2.549829 2.311258 1
1.985836 1.957778 1
2.187567 2.3775 1
2.126194 1.976562 0
2.215798 2.465409 1
1.689216 1.795937 0
1.745233 1.338739 0
2.220142 1.772262 1
2.657633 2.633227 0
1.590053 1.618111 0
2.493921 2.521979 1
1.041487 1.128765 0
1.962488 1.943857 1
2.426185 2.489096 0
2.203042 2.654764 1
2.559714 2.936682 0
2.879592 2.639762 1
2.882489 2.977943 0
1.905793 2.437351 1
1.957778 1.723472 0
1.918557 1.292689 0
2.650925 2.365325 1
2.128937 1.695414 0
2.283087 2.777219 1
2.084072 1.985836 1
2.036975 1.292689 0
1.931103 2.008406 1
1.723472 1.918557 0
2.45505 2.086377 1
1.905793 2.388561 1
1.366797 1.590053 1
1.756509 1.58994 0
2.126189 1.800433 1
2.465409 2.2832 1
1.695414 2.194475 0
1.723472 1.790724 1
1.142028 1.309773 1
1.343193 1.366797 0
1.905793 2.186812 0
