y[,1] y[,2]
1.401888 1.590053
1.866567 2.255029
2.787337 3.029721
1.989675 2.031886
1.363825 1.998068
2.183804 2.251353
2.157686 1.808354
2.088115 1.933643
1.732228 2.377098
1.841254 1.47227
1.670096 1.322994
1.995518 1.782895
2.582069 2.793913
2.534402 2.390958
1.079115 1.51808
1.068054 1.695414
1.366797 2.337267
1.744204 1.723472
2.460881 1.73144
1.68888 1.695414
2.556381 2.55635
2.365325 2.437351
2.924697 3.006001
2.770088 2.754071
2.324022 2.600533
2.224247 1.918557
2.128937 2.349339
2.466599 2.7548
2.649443 2.677501
2.815461 1.408761
2.224247 2.889336
1.772262 2.343825
1.767734 1.569154
2.08971 2.349339
1.946615 2.180921
2.516394 2.853029
2.208979 2.100879
2.472526 2.429383
1.107285 1.794943
1.985836 1.751487
2.128937 2.270622
1.745944 1.386514
2.70827 2.34904
1.002266 1.8368
2.185018 1.991808
1.818782 2.688665
1.142028 1.366797
1.178744 1.142028
1.184588 1.170086
2.133668 2.600533
1.723472 2.079674
2.031886 2.488939
2.388561 1.909951
2.243968 2.377397
1.860928 2.065878
2.2832 2.2541
1.433049 1.519539
1.651151 1.892569
1.597958 1.958271
3.086453 2.665079
3.045227 3.199491
3.092208 2.960234
1.866489 1.47227
2.333237 1.695414
2.100879 1.841254
1.097576 1.292689
2.927444 2.137246
2.667139 2.154247
2.572475 2.59894
2.908024 2.940208
1.984345 2.753091
1.338739 1.184475
2.18789 1.948807
1.643424 1.637842
2.438567 2.862906
2.154247 1.872723
2.035647 2.105714
2.908024 3.042187
2.889336 2.695849
2.908842 2.166553
2.571923 2.377098
2.35208 2.506344
1.695414 1.946615
1.096112 1.790724
2.204044 2.677661
1.880475 2.388561
2.7548 2.935874
1.966418 2.149669
1.47227 1.313998
1.366797 2.100879
2.100879 2.234297
2.229956 2.165304
2.782858 2.717065
2.349333 2.212318
2.862906 2.894565
2.611704 2.511929
1.440521 1.905793
1.723472 1.720106
1.93836 1.818782
3.070245 3.527995
2.247861 1.877622
2.474291 1.723472
1.327678 2.041925
2.338657 2.631507
1.327678 2.127603
2.338657 1.779755
2.639762 2.794026
3.173821 2.713867
2.611704 1.723472
2.007146 1.786446
1.002266 1.302258
1.407732 1.366797
2.165417 2.321309
1.949943 1.876901
2.126189 1.779545
1.307956 1.695414
1.435789 1.359941
2.337267 2.365325
2.467118 2.517154
1.874294 2.09251
1.841254 2.109178
1.630875 1.563623
1.723472 1.772375
1.779295 2.169759
2.102948 2.132131
2.061653 1.435789
1.723472 1.918557
2.483871 2.128937
2.349339 2.377397
1.407732 1.212646
1.22541 1.125635
1.491318 2.333237
2.03634 1.976911
1.618111 2.005569
1.582245 1.54115
1.47227 1.500328
2.401505 2.794026
1.877735 1.985836
1.877735 1.905793
1.877735 1.761201
2.100879 2.048883
1.401888 1.031825
1.826442 1.818782
1.983911 1.992662
1.985836 1.184588
2.35208 1.887293
2.125571 2.547647
1.759327 1.537142
3.027055 2.908953
1.54115 1.431262
1.63646 1.407732
2.03407 1.779561
1.36691 1.985836
2.34878 1.491539
1.702886 1.730944
2.44739 2.126185
1.309751 2.262468
1.917941 1.877735
2.895378 2.782858
2.116063 1.89086
1.633538 1.684237
2.059944 1.704263
1.900781 1.47227
2.416619 2.437351
2.44565 2.041925
1.979663 2.125571
1.338739 1.626961
2.377397 2.611704
2.865152 2.862906
1.723472 1.918557
2.260727 2.097086
2.399615 2.061647
2.191176 1.858876
1.22541 1.237339
1.637369 1.918557
2.011154 2.031886
1.654592 2.416619
1.966418 1.790724
1.264631 1.969081
1.500328 1.338739
1.47227 1.212646
1.172258 3.12253
2.878173 3.160265
2.977943 2.862906
1.818782 2.095148
1.946615 1.561882
2.094441 1.723472
1.841254 1.877735
1.813197 2.059944
2.174748 3.070505
2.449185 1.682649
2.400489 2.822084
1.685363 1.963472
2.284306 2.126195
1.818782 1.786168
1.64412 1.784096
2.180921 1.253468
1.866567 1.656179
2.270778 1.924142
2.7548 2.688552
2.365325 2.031886
1.953721 2.271593
2.81934 2.782858
2.377098 2.571923
1.905793 1.327678
1.918557 2.369265
2.997592 2.091581
2.677835 2.465409
2.763085 3.399161
2.908842 1.985836
1.5311 1.47227
2.310599 2.936899
1.788448 1.73836
1.744204 1.841254
2.298636 1.905793
2.720899 2.272032
2.607239 2.688665
1.212646 1.338739
2.572475 2.559712
3.042486 3.119333
2.377388 2.271367
2.51485 2.48275
2.682479 2.655732
2.170642 2.35946
2.126189 2.511929
2.572475 2.360048
1.618111 1.651611
2.53166 2.377397
2.296993 2.193475
1.760285 2.407137
2.388561 2.331061
1.426412 1.530539
1.821694 1.907375
1.289948 2.122248
1.703269 2.388561
1.905793 1.532895
2.558552 2.483871
1.764293 1.983096
1.992662 1.911686
2.033626 2.794026
2.060057 2.639762
1.590053 1.723472
1.979518 1.777012
1.590053 1.64551
1.590053 1.723472
2.489096 2.308402
2.622627 2.510928
1.657192 1.502186
1.826218 1.824568
1.695414 1.682649
1.366797 2.637017
2.517063 2.572475
1.401888 1.427534
2.822084 2.707014
1.918557 1.898676
1.777539 1.630875
2.600539 3.671094
1.253468 1.918557
2.877907 2.122248
2.908842 2.494736
2.165417 2.465409
1.638843 1.454284
3.057992 2.958216
1.338739 1.556417
2.059944 2.567752
2.937011 2.649443
2.349339 2.377397
1.840619 1.88957
1.435789 1.407732
1.22541 1.366797
1.401888 1.22541
1.682649 1.918557
1.366797 1.338739
2.582717 2.223242
1.955853 1.760285
1.401888 1.184588
2.05581 2.215798
1.985836 1.957778
2.150887 2.128937
2.272026 2.374031
2.100879 2.311258
1.097576 1.212646
2.175306 2.53166
1.839514 1.926412
2.936899 2.34904
2.310599 2.449715
2.467118 2.243856
1.723472 2.310599
2.388561 1.946615
2.48275 2.349331
2.834848 2.695849
2.326092 2.467118
1.515832 1.407732
2.861048 1.590053
1.905793 1.957778
1.744204 1.818782
2.298034 2.322404
1.983096 1.352408
2.388561 2.416619
2.416619 1.813197
2.437351 2.511929
2.818452 2.398127
2.324022 2.088115
2.416619 2.355521
1.520042 1.54115
2.215798 2.299425
1.983525 1.957778
2.255029 2.639762
2.128937 2.231907
2.466678 1.905793
2.566952 2.879965
1.723472 2.061653
2.572475 2.166553
1.82575 1.921752
2.059944 1.338739
1.330429 1.407732
1.500328 1.744204
2.834848 1.618111
1.415587 2.977735
1.985836 2.269214
2.35208 2.637017
1.762692 1.957778
1.838391 2.44465
2.297835 2.269777
2.2832 2.311258
1.975315 1.985836
2.031886 2.059944
1.723472 1.835176
1.590053 1.500328
1.801574 2.2541
2.685809 2.639762
2.349339 2.465409
2.2541 1.93679
2.128937 2.215798
2.223686 2.059944
3.986834 1.788175
1.590053 1.779545
1.338739 2.072366
2.388561 2.274479
1.132429 1.051057
2.060057 2.019866
2.128937 2.349339
2.154247 2.141701
2.454357 2.685809
1.866554 1.879317
2.349331 2.639762
1.723472 1.695414
2.7548 2.600533
2.44739 2.397273
2.064398 2.060057
1.817249 1.695414
1.835907 1.881893
1.569321 1.910525
1.170086 2.013867
2.677501 2.528323
1.500328 1.590053
1.64412 2.2541
2.572548 1.723472
1.918557 1.984354
1.985836 2.155998
2.243752 2.520466
1.430797 1.903708
1.618111 1.659786
1.618111 1.695414
2.506231 2.437351
2.059944 2.560411
2.803151 2.862906
2.639762 2.205239
2.028853 1.311588
1.736252 2.362281
2.310599 2.088115
2.298034 2.599981
2.467118 2.259315
2.571923 2.153629
1.790724 1.723472
2.53166 3.242306
3.255861 3.001663
2.794026 2.425331
2.128937 2.419332
1.831685 1.838503
1.656188 1.698154
2.754361 2.90765
1.828832 2.280344
1.703835 2.161287
2.243968 2.277931
2.128937 2.28213
1.695414 1.58994
1.47227 1.435789
2.695849 2.7548
1.838496 1.995405
2.559714 2.834848
3.006001 2.834848
3.06596 3.058473
1.995518 2.184056
2.298238 2.224247
1.382072 1.212646
1.695414 1.578879
1.586506 1.619612
1.584482 1.560953
2.720983 2.611704
1.253468 1.590053
2.503488 2.782858
1.733422 1.695414
2.100879 2.019866
2.868131 2.888218
2.519589 1.618111
2.611704 1.22448
2.78213 2.531578
2.571923 2.599981
2.061653 2.128937
1.338739 1.435789
1.120049 1.723472
2.815395 2.119046
2.483871 2.486611
2.876264 2.659565
2.133668 1.723472
2.403373 2.054192
2.695849 2.53166
1.719464 1.950831
1.905793 1.877735
2.071778 3.224509
1.667562 1.628205
1.684237 2.211973
2.324022 2.150916
2.611704 2.773293
2.611704 2.35208
2.645659 2.879965
2.005356 1.877735
2.573622 2.337267
2.226042 2.311258
2.148739 1.957778
1.500328 1.590053
1.723472 1.695414
2.269955 2.2541
1.905793 2.127196
1.733422 1.57888
2.502796 2.57227
1.059883 2.255029
1.748164 1.694638
1.946172 1.946615
2.100879 1.500328
1.946615 1.695414
1.476734 2.014526
2.135581 2.590499
2.008651 2.260727
2.337267 1.643427
2.611704 1.905793
2.388561 2.639762
2.628653 2.474888
2.441929 2.180251
1.407732 1.618111
1.532895 1.500328
2.130269 1.253581
1.823247 1.684232
3.447951 3.44029
1.920627 1.407732
2.964472 2.748957
2.517394 3.058473
1.790724 1.723472
2.309588 2.203029
2.559712 2.650436
2.076914 2.113431
1.556236 2.198514
2.311258 2.16701
1.905793 1.877735
1.963355 1.723472
1.790724 1.292689
2.630526 2.644352
2.494736 2.572475
1.723472 1.838496
2.62679 2.511929
1.774165 1.991808
2.072847 1.813197
1.723472 1.302371
1.64412 1.64009
1.447718 1.47227
2.624949 2.679291
2.639762 2.611704
1.614006 3.699152
3.358226 3.853415
2.410076 2.485007
2.636026 2.193475
1.905793 1.573246
3.214336 3.17715
2.349335 1.953573
1.500328 1.705885
2.61956 2.252751
1.435789 1.407732
1.435789 1.695414
1.338739 1.059883
2.271367 2.416619
1.695414 2.377098
2.226042 2.184056
1.469767 1.435789
1.22541 1.435789
2.012849 1.607271
1.456522 2.377397
2.100879 1.64305
2.483871 1.818782
2.100879 2.265796
2.834848 2.78213
1.918557 2.2541
1.002266 1.237339
4.104617 1.877735
1.866554 2.255029
2.255029 3.045227
2.145466 2.243968
2.567752 2.65881
1.672178 1.976826
1.407732 1.560953
1.877735 1.684237
2.311258 1.995518
2.473387 2.584408
3.488772 3.699152
1.481601 2.059944
2.283087 2.337267
1.991808 1.970996
1.881181 2.270767
1.35482 2.858564
2.444468 2.472704
2.977735 2.648252
1.532895 1.748164
1.532895 1.560953
1.654592 1.723472
1.817631 2.416619
3.853415 2.416619
1.532895 1.170086
2.471344 2.180921
1.85583 1.863233
3.293649 1.695414
1.946615 2.100879
2.100879 2.039325
1.658933 1.630875
1.590053 1.905793
2.416619 2.100879
2.950916 2.878173
2.349339 2.299425
2.667792 2.047365
2.937121 1.723472
2.754071 1.938744
2.215694 2.048883
2.764057 2.628268
1.440521 1.672178
1.897402 2.782418
1.97115 1.500328
1.237339 1.097983
1.64412 2.416619
2.196189 1.723472
2.844402 2.592622
2.243856 2.388561
2.492435 2.862906
2.637017 2.695849
2.377098 2.087456
1.695414 1.857003
2.472526 3.017169
2.193475 1.716196
1.64412 1.772262
1.253468 1.338739
2.243856 2.794026
1.705364 2.02072
3.096521 2.834848
1.952688 2.098165
1.720713 2.097087
1.866554 2.530928
1.366797 1.184588
1.792464 1.278859
2.14114 2.211346
2.031886 2.377397
1.918557 2.128937
1.212646 1.101025
2.847102 2.947137
2.425331 2.100879
1.672178 1.695414
1.550821 1.723472
3.070544 3.042486
2.78213 2.531578
1.983911 2.270622
2.349339 1.841254
1.895322 1.918557
1.855767 1.79113
2.2832 2.677058
1.338739 1.030324
1.509659 1.587271
1.877735 2.678983
2.88822 2.948811
1.985836 1.957778
2.128937 1.654592
2.031886 2.128937
1.695414 1.411497
1.590053 1.618111
2.50363 2.685809
2.495176 2.467118
1.9311 1.992662
1.972027 1.64341
2.324022 2.086377
2.753091 2.676243
1.423717 2.100879
2.312854 2.306774
2.388561 2.195062
1.879317 1.415587
3.119333 3.126364
1.590053 1.435789
2.02072 3.071234
2.027752 2.05581
2.243968 3.322859
2.067743 1.682649
2.516464 3.455854
2.639762 2.650925
3.005696 2.787589
3.147844 2.847399
1.47227 1.455592
2.467118 1.716447
1.212646 2.09754
2.647457 2.713013
1.337845 2.041925
2.570882 1.723472
2.819336 2.128937
2.017632 1.790724
2.483927 1.695414
2.639762 1.957778
1.22541 1.723472
2.363243 2.374494
2.532363 2.435666
2.494736 1.735835
1.338739 2.713013
2.349339 2.396416
2.531578 1.151169
1.618111 1.561882
2.608499 2.203042
3.025138 2.416619
1.813084 1.776994
2.184056 2.061653
1.277184 2.398115
1.51808 1.883888
1.447059 1.22541
1.695414 1.723471
1.097576 1.107285
3.159826 2.859824
1.822046 2.203042
2.206515 2.243974
2.639762 2.763771
2.35208 2.337267
2.100879 2.08971
2.665079 2.685809
1.946615 1.487774
3.150592 3.119333
3.175476 3.185852
2.059944 2.060057
1.695414 1.628161
2.81234 3.671094
1.918557 1.569321
2.444468 2.495176
2.243856 2.437351
2.650925 1.079115
2.630752 2.639762
1.615353 2.559636
1.3229 1.112562
2.420457 1.877735
2.833918 2.968379
1.823147 1.652244
2.154243 1.896084
2.601654 2.495176
1.658933 1.950056
2.308402 2.349335
1.918557 1.874044
1.898354 1.788791
1.253468 1.407732
1.41853 1.47227
1.32072 2.011153
1.800618 2.201507
2.388561 1.818782
2.298034 1.971751
1.629161 1.710302
1.440521 1.500328
2.042543 2.193475
2.091196 1.695414
2.964472 2.035846
1.513092 1.170086
1.458203 1.46222
3.0051 2.34878
1.125635 1.097576
2.509672 2.416619
1.818782 1.629487
2.910095 2.942707
1.733026 2.061653
1.723472 1.790724
2.061653 2.391301
1.500328 1.590053
2.135581 2.509672
1.184588 1.125635
1.125635 1.184588
1.366797 1.590053
1.75497 2.472902
2.349339 1.748164
2.894565 2.695197
2.24469 2.639762
1.795792 1.835176
1.935008 2.429379
1.818782 2.100879
1.845986 1.772262
2.215798 2.059944
2.031886 2.495176
1.980437 1.956296
1.995518 1.772262
2.106154 2.221646
2.376664 2.419809
2.908953 2.782858
2.495176 2.061653
1.672178 2.324022
1.500328 1.813197
2.685804 2.517154
1.905793 2.226042
1.877735 2.2541
2.477243 2.667792
3.224695 2.964472
2.7548 2.234297
1.212646 1.338739
1.905793 1.865759
3.31442 3.109766
1.869751 1.857003
2.928076 2.782858
2.520979 1.991808
1.75303 1.695414
2.639762 1.590053
2.776583 2.650208
2.108734 2.126189
1.992662 2.128937
2.100879 1.58994
1.942274 1.946615
2.283087 1.837347
1.47227 1.838391
2.531654 2.600533
1.672178 1.720106
2.223242 2.020825
1.444385 1.762692
2.506344 2.639762
2.829381 3.23544
1.338739 2.69425
2.760124 3.227549
2.243535 2.587065
2.311258 1.838514
2.611704 1.905793
1.946615 2.57504
2.615696 2.311258
2.061653 2.35208
1.841254 2.130437
2.231257 2.8474
1.338739 1.500328
2.100879 2.023576
1.877735 1.723472
2.443699 2.542711
2.193475 2.214207
2.589231 2.617289
2.365325 3.265627
2.048883 2.349339
2.677501 2.703508
2.155254 2.349331
2.262979 2.061653
2.506788 2.495176
2.174984 2.385365
1.578889 1.534826
2.224247 2.14266
3.398836 2.778912
2.649443 2.632032
2.271367 2.21487
2.620335 2.611704
1.695953 1.894264
2.34878 2.735072
1.978114 1.685363
2.763948 2.784343
1.762692 2.176913
1.503042 2.038282
2.08971 1.614746
2.028308 2.020906
2.482198 2.100879
1.56758 1.537142
2.142182 1.924937
1.590053 1.348778
1.946615 1.918557
1.186259 1.031825
1.217378 1.525021
1.841254 1.897345
1.726025 1.435789
2.058943 2.005569
2.270778 2.463676
1.769519 1.797577
1.985836 2.388561
1.924369 2.794026
2.281588 2.154247
1.899356 1.973045
1.546137 1.695414
3.103108 2.664346
3.109766 2.965517
2.100879 1.905793
2.196189 2.365325
2.025426 2.100879
2.540801 2.488909
2.311258 1.744204
1.685363 1.880475
1.407732 1.408761
1.019263 1.513086
1.22541 0.9502524
3.045227 2.765855
1.995518 2.416619
1.905793 2.066977
1.918557 2.399269
2.296228 2.011154
1.22541 1.366797
1.937595 1.946615
2.828611 2.600533
2.059944 2.013867
2.128937 2.100879
2.601988 2.094359
1.683281 1.725943
2.100879 2.2541
1.615237 1.778835
2.936899 2.349339
1.055376 1.366797
1.695414 1.618111
2.28594 2.257882
1.64412 1.672178
1.148107 2.100879
1.366797 1.407732
2.059944 2.404153
3.227549 1.629274
1.560953 1.590053
1.818782 2.398127
2.398127 1.755939
2.567192 1.64412
2.23441 1.723472
1.327678 1.921297
1.992662 1.797577
2.600536 2.803588
2.802754 2.449715
1.47227 1.187328
1.533521 1.603298
2.243856 2.7548
1.913017 1.879317
2.743317 2.40783
1.976826 1.703269
2.908842 2.059944
1.32072 2.153629
1.264631 1.864475
2.884213 2.903221
2.483871 2.441311
1.772262 1.675211
2.698031 1.813197
1.772262 1.590053
2.2832 2.299425
1.707342 2.377397
2.195068 2.497
1.590053 2.511929
1.905793 1.790724
2.436163 2.388561
1.936565 1.94325
2.349337 2.482198
1.879317 1.633859
2.726817 2.128937
1.32435 1.946615
2.349339 2.041925
2.42135 2.106464
1.170086 1.302371
1.733672 1.818782
1.420256 1.15927
3.185375 2.808177
1.659786 3.045227
2.485461 2.639762
2.243978 3.009503
1.614203 1.58994
2.405124 1.532895
2.377098 1.838496
2.713867 2.165417
1.002266 1.995405
2.2832 2.2541
1.723472 1.877735
1.299515 1.253468
1.700203 1.687381
1.838496 1.723472
2.004884 1.877735
2.031886 1.435789
1.422366 1.338739
1.877735 1.88474
2.333446 2.216457
2.467118 2.426185
1.957778 1.965653
2.500921 2.013867
2.35208 2.286279
2.928401 2.957745
1.838496 1.845512
1.768664 1.992695
2.639762 2.349331
2.009037 1.77796
1.338739 1.694043
1.656188 1.866561
2.694694 2.426183
1.528178 1.468579
2.734789 2.782858
2.65881 2.572475
2.128937 2.725033
1.946615 1.790724
1.578879 1.787217
2.2832 1.899356
2.782858 2.751466
1.944225 2.53562
1.184588 1.125635
1.538057 1.624929
2.735072 2.772121
1.47227 1.253468
2.310599 2.311258
2.165417 1.905793
1.590053 1.500328
1.774165 1.790724
2.528323 2.416619
1.338739 1.212646
3.111475 2.347626
2.659565 2.794026
1.089278 0.9657858
1.605801 1.54115
1.64412 1.58994
2.388561 2.765513
2.058926 2.031886
2.791059 2.847102
1.407732 2.600533
2.271367 2.193475
2.465409 2.794026
2.324022 2.35208
3.160265 2.965179
2.008024 2.100879
2.644133 2.678983
2.169279 2.271367
2.588469 2.2832
2.838613 1.771495
1.921752 2.103946
2.862906 2.787589
1.338739 1.985836
1.790724 1.858876
2.33199 2.193475
3.699152 2.977943
2.349339 2.308167
2.776784 2.665079
2.145607 2.154247
1.670096 1.595638
2.639762 2.662997
2.571923 1.761201
3.042486 2.888218
3.853415 2.552748
2.08971 2.162287
1.944515 1.47227
2.611704 2.259315
2.477243 1.822046
2.330819 2.083635
2.077643 2.349226
2.290385 2.611704
2.154243 2.215798
3.042486 2.639762
1.484692 1.533118
1.612032 1.455592
3.1557 2.794026
2.644133 2.650685
2.255029 2.128937
1.770673 1.992662
3.11187 2.909789
2.571923 2.08971
2.060057 1.946615
1.456522 1.723472
2.48287 1.306917
2.170901 2.1741
1.292689 1.47227
2.1741 2.080146
2.2832 2.242265
2.349339 2.35208
1.612032 1.723472
2.388561 2.495176
3.218961 2.530928
2.35208 2.639875
2.455839 2.495171
2.421606 2.437351
2.16701 2.416619
2.128937 2.100879
1.612032 1.920271
1.859273 1.926525
1.985836 2.005102
2.120027 1.905793
2.611704 2.558986
1.779379 1.877735
1.509084 1.318006
2.208979 2.2832
1.942274 2.088115
2.262327 2.157232
3.304852 2.197929
1.366797 1.511491
1.22541 1.560953
3.147844 2.639762
2.243856 2.467118
1.184588 1.079115
2.100879 1.723472
1.814669 2.011266
2.325052 2.977735
2.450483 3.108837
1.340479 1.22541
3.042484 3.293685
2.688295 2.628499
2.293886 1.848821
1.22541 1.500328
2.318179 2.343825
1.849564 2.570769
2.572475 2.298836
1.695414 1.723472
2.650925 2.465409
2.649 2.477243
1.956169 2.165417
2.377389 2.589231
2.259614 2.174984
1.649364 1.396661
2.531578 1.818782
2.318675 1.059883
1.387999 1.434049
2.100879 1.58371
1.318006 2.147399
2.30429 3.158669
1.790724 2.728505
2.544452 2.685698
1.847713 2.255029
2.014958 1.723472
2.088115 4.210091
1.590053 1.366797
1.533851 1.813197
1.002266 1.366797
2.023576 2.013867
1.184588 1.292689
1.931103 2.165417
1.846235 1.998587
1.983096 3.070542
1.946615 2.700935
2.041447 2.495176
1.813197 1.905793
1.292689 1.297917
1.918557 1.723472
2.388561 2.128937
1.988908 1.97758
2.061653 2.243752
1.572115 1.468579
1.905793 2.611704
2.506523 2.259614
3.147501 2.794043
1.749481 1.777539
2.094441 2.019866
2.155254 2.212554
1.827832 1.965441
2.031886 1.496822
1.723472 1.790724
2.759563 1.897345
2.696964 2.822084
2.126189 2.250638
1.472603 1.302371
1.763072 1.748164
1.500328 1.675211
2.377397 2.546561
2.421657 2.449715
1.877735 1.525021
1.253468 1.790724
1.695414 2.360048
1.883552 1.707224
2.35208 2.467118
1.803499 1.813084
1.695414 2.243856
2.128818 1.993193
2.34878 2.174456
1.338739 1.703269
2.434171 1.723472
2.34904 2.506231
1.58676 1.289948
2.53773 3.447652
2.226042 2.847102
2.429559 2.496007
2.185018 2.15696
1.723472 1.47227
1.695414 1.905793
2.349339 2.377397
2.521979 2.482314
2.726774 2.768044
2.754682 2.306085
1.435789 1.289948
1.435789 1.163197
1.946615 2.125896
1.985836 2.725033
2.377397 2.454692
2.600533 2.572475
2.21487 2.611704
2.255029 2.243856
2.377397 2.349339
1.736388 1.35714
2.530928 3.881474
2.234297 2.58923
1.933816 1.684245
3.442176 2.526967
2.128937 1.957778
1.863233 2.446358
1.503042 1.58676
2.639762 2.611704
2.911809 2.311258
2.713867 2.642125
2.729611 2.903224
2.126195 2.154253
1.643427 1.615369
2.17582 2.215798
1.684245 2.489096
2.128937 2.215798
1.176278 1.920954
3.084448 3.103108
1.618111 1.670096
2.628202 2.831765
3.137795 3.293685
1.672178 1.002266
1.957778 1.487749
1.561882 1.602917
1.58994 2.298034
2.309868 2.26498
2.100879 2.243856
2.193475 1.503042
2.088115 2.362758
1.560953 2.858564
3.006001 2.530928
2.794026 3.006001
3.758106 3.881474
3.433207 3.265517
1.960518 2.517972
2.559712 2.126195
2.161284 1.915351
1.924142 1.407732
2.126195 2.036464
2.221502 2.259614
2.277357 2.326685
2.2832 2.2541
2.061653 2.08971
1.748164 1.532895
1.961878 2.081458
2.572475 2.426185
2.293251 2.771292
2.676743 2.154247
3.527303 3.294801
1.695414 1.64551
1.877735 1.631904
1.996674 2.2832
2.034899 1.991875
3.758401 2.713867
2.166553 2.269214
1.401888 2.528323
2.100879 1.58994
1.918557 1.802029
2.206573 2.047989
2.184056 2.061653
2.908023 2.937123
2.377397 2.531659
2.720899 2.748957
1.656179 2.287648
2.416619 2.611704
2.100879 2.35208
1.818782 1.532895
2.272026 1.813197
2.483871 2.511929
2.18338 2.128937
2.413871 2.457441
1.772262 1.879317
1.812085 1.976174
1.748164 1.797067
3.111015 1.32435
2.61956 2.100879
2.390275 1.983096
2.457441 2.685809
2.284796 1.952995
1.652436 2.483871
2.745236 2.610775
2.333834 2.272026
2.580451 2.742039
2.08971 2.948177
1.615369 1.636524
1.617452 1.401888
2.193475 1.790724
2.495176 2.794026
1.756038 1.88474
1.435789 1.638255
1.695414 1.500328
2.737993 2.782407
2.416619 2.013867
1.304761 1.487774
1.618111 2.349339
2.48275 2.572475
1.500328 1.47227
2.600536 2.349331
1.723472 2.467118
1.125635 1.300888
2.059944 2.388561
1.54115 1.695414
1.723472 1.695414
1.978711 2.272026
2.405558 2.060057
2.272026 2.754071
2.685809 2.494736
3.170318 3.293687
2.132264 2.100879
1.64009 1.695414
1.401042 1.173385
1.75512 1.496822
1.871891 1.877735
3.527995 2.936899
2.293886 2.948177
1.723472 1.877735
2.020391 1.950607
1.672178 1.590053
2.193475 2.215694
2.556191 2.063509
1.914918 2.020825
1.590053 2.128937
2.128937 1.957778
1.813197 1.723472
2.08971 1.957778
1.47227 1.366797
1.695414 1.58994
2.45872 1.590053
2.128937 1.532895
2.030098 1.905793
2.143715 1.984354
2.817908 2.257511
1.184588 1.125635
1.958547 1.984354
1.94071 1.984354
2.236295 2.246795
3.188323 3.182249
1.83796 2.049585
1.407732 1.401888
2.193475 2.600649
2.559714 2.655185
1.513092 1.618111
2.255029 2.128937
2.599981 2.737993
2.335951 1.515217
1.841254 1.835176
1.848135 1.772262
2.895378 2.076281
1.549702 1.723472
2.100879 1.738976
2.01739 2.140099
2.510601 2.517154
2.592277 2.580331
1.94841 1.952358
2.094441 1.723472
1.617452 1.723472
1.407732 1.618111
1.212646 1.615288
1.532895 1.560953
1.530095 2.061653
1.955853 3.187884
2.822084 2.255029
2.621179 2.704298
2.639762 2.583531
1.490288 1.857003
1.908911 2.35208
1.877735 1.772262
1.695414 1.907375
2.060057 2.698031
2.095035 2.174748
2.640875 2.21487
1.47227 2.091196
2.572475 1.895322
2.018377 1.990878
2.345179 2.511929
1.723472 2.34904
1.253468 1.550388
2.927444 2.819342
2.243856 2.215798
1.777012 2.165417
2.128937 2.060057
1.337809 1.47227
1.684245 2.013867
2.576243 2.611704
2.0706 2.066409
2.983532 2.861685
1.564735 1.560953
1.918557 2.161726
1.822411 1.434049
3.001549 2.575142
1.866572 2.349335
2.04092 2.067962
2.794026 3.051872
2.449715 2.649443
1.918557 1.818782
1.723472 1.734634
4.238148 3.224509
2.052775 1.692409
2.827356 2.507562
2.439427 2.462666
2.243974 2.154253
1.695414 2.416619
1.363935 1.398354
2.2541 1.407732
1.845512 1.918557
1.330429 1.494521
1.129264 2.174129
1.877735 2.558986
2.735072 2.338582
1.98394 1.712602
1.991206 2.031886
2.300986 2.199457
1.695414 1.212646
1.695414 2.271593
2.472706 2.781116
1.695414 1.318006
1.457768 2.171648
1.723472 2.270622
1.865902 1.907389
2.908953 2.695849
2.05581 1.838509
2.031886 2.096758
2.511929 2.133668
2.416619 2.554075
1.143653 1.654592
3.001549 2.879965
3.360939 3.1557
2.100879 2.2541
1.338739 1.723472
1.22541 1.525644
2.878173 2.887289
1.937595 1.983911
2.490724 2.490837
3.472671 2.190733
1.292689 1.51509
2.493911 2.745122
2.717065 2.779524
1.946615 2.467118
2.834848 2.05547
3.195434 3.160265
1.93246 1.723472
1.500328 1.720106
2.365325 1.890158
1.723472 2.031886
1.813197 1.772262
1.874044 1.926525
1.946615 1.404393
2.30052 2.061517
2.477243 2.296993
2.100879 2.080146
1.140136 1.071146
1.895322 1.957778
2.558986 2.094441
1.590053 1.212646
1.806853 2.637017
2.639762 1.800774
2.388561 2.422601
2.145466 1.93679
2.295046 2.506344
1.985066 1.37383
2.888218 2.886477
1.946615 2.080676
1.918557 1.946615
2.621083 2.664346
2.515128 2.377389
2.377389 2.611704
3.013383 2.754071
2.376953 3.042447
1.918557 2.088115
3.144857 3.109879
1.212646 1.368066
3.242394 3.103108
1.47227 1.366797
2.834848 2.822084
2.30329 2.243973
1.264631 1.292689
1.299515 1.366797
1.059883 0.9909527
1.500328 1.838496
1.278859 1.67323
1.662287 1.590053
1.499054 1.590053
2.530614 2.426185
2.04519 2.51663
1.790724 1.723472
2.429383 1.435789
1.410029 1.401888
2.117408 2.208979
2.271593 1.772375
2.106518 2.2832
2.224247 2.388561
1.905793 1.37696
2.680584 2.7548
2.139987 1.302371
1.818782 2.427781
2.936682 2.713867
2.061653 2.215114
1.829448 1.366797
1.761201 1.858807
3.671094 3.699152
2.180921 1.723472
2.457437 2.521189
2.677501 1.877735
2.266864 2.494736
2.017497 2.062404
1.772262 1.995518
