gender,sciach1,sciach2,sciach3,sciach4,sciach5
1,61.18,55.74,52.81,64.14,58.46
1,71.21,65.55,64.5,73.34,85.14
1,69.52,64.76,78.73,79.88,80.81
0,41.79,54.42,56.03,65.05,64.09
0,57.28,67.3,70.49,76.2,81.82
1,73.95,76.78,79.62,83.45,84.7
1,43.37,58.49,59.04,46.28,44.1
1,51.45,68.81,60.51,66.54,67.45
0,52.62,63.12,62.23,65.04,62.57
1,58.26,58.23,52.76,57.64,70.59
1,56.88,63.94,64.83,72.45,66.07
0,43.92,50.19,52.78,37.93,58.9703812636165
1,46.17,64.27,51.46,58.6,62.5
1,49.91,45.9,45.38,54.28,58.9703812636165
0,50.73,56.5,60.89,57.87,33.29
1,65.42,65.78,69.39,56.8397948260481,73.49
0,45.5,52.73,47.89,52.45,58.9703812636165
1,66.45,57.1,58.18,61.14,65.08
0,52.38,61.9,61.86,55.56,71.67
0,39.18,49.81,52.03,62.59,43.44
1,51.08,52.05,62.98,63.15,68.68
1,65.37,70.64,69.22,72.83,74.15
1,40.2,56.89,60.22,60.43,65.53
0,50.62,55.3,58.58,58.43,58.9703812636165
1,49.46,54.27,60.56,65.84,65.19
1,53.53,56.67,60.66,61.7,60.35
1,52.8,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,46.93,50.05,63.3,80.43,53.95
1,52.02,53.6,56.1942100943784,80.34,72.2
0,51.74,58.23,57.39,62.05,65.16
0,61.18,60.84,65.77,64.38,57.13
1,53.5,39.68,47.54,43.66,66.55
0,49.9,43.94,50.28,47.77,58.9703812636165
1,62.74,67.22,72.75,65.73,74.04
1,49.07,49.64,51.18,58.11,70.2
1,37.43,54.17,45.27,48.5,44.5
0,57.34,60.75,64.29,58.62,58.9703812636165
0,44.94,55.53,61.85,60.99,46.82
1,50.14,59.53,58.92,62.09,65.45
1,53.67,57.66,63.98,65.27,58.9703812636165
0,60.03,54.94,65.63,69.03,65.51
1,53.45,53.82,61.56,58.45,62.91
1,57.15,63.37,64.79,63.87,73.03
0,49.12,58.47,62.83,59.8,71.98
0,53.74,52.0369003285871,50.85,31.68,58.9703812636165
1,56.25,64.73,57.58,63.16,68.67
1,42.6,62.2,58.51,65.25,59.66
1,63.53,65.56,69.51,69.74,58.9703812636165
1,55.28,65.24,49.63,64.07,65.57
0,38.01,42.23,46.55,48.68,52.49
1,34.64,53.78,56.26,55.34,61.23
0,40.56,52.0369003285871,52.61,52.19,58.9703812636165
0,40.63,51.64,59.21,45.02,58.9703812636165
0,37.68,48.6,47.79,45.95,41.68
0,47.67,47.56,59.12,51.02,56.74
0,56.49,53.91,53.76,68.54,62.6
1,59.01,59.48,60.85,61.09,73.15
1,69.31,68.63,76.96,78.07,84.01
1,50.3450864600325,63.75,56.1942100943784,68.25,72.46
0,50.3450864600325,63.23,60.72,70.96,69.91
0,50.3450864600325,60.81,62.64,65.74,67.82
0,50.3450864600325,51.12,56.1942100943784,60.16,61.52
1,55.1,61.37,57.97,71.32,75.71
0,50.3450864600325,54.49,56.1942100943784,70.63,68.85
0,50.3450864600325,47.26,41.26,28.58,45.6
1,40.33,54.08,42.45,47.22,28.07
0,42.63,46.72,56.1942100943784,56.41,59.31
1,80.24,33.16,51.86,48.48,74.91
0,41.56,38.79,73.38,70.1,73.86
1,24.37,24.94,44.76,38.46,58.9703812636165
1,48.12,54.74,50.91,40.04,58.9703812636165
0,57.33,66.09,58.72,67.36,72.46
0,55.21,66.4,64.23,68.83,68.68
1,45.89,42.84,68.85,39.99,59.16
1,46.37,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,53.45,53.1,65.38,67.49,71.78
0,41.41,33.56,48.21,49.48,42.14
0,49.63,54.5,50.65,57.98,59.01
1,60.98,60.18,68.56,67.52,66.26
1,41.93,51.67,46.81,29.5,40.62
1,40.15,47.53,62.23,52.38,54.14
1,35.41,36.4,50.53,45.07,48.31
1,54.79,55.32,49.99,69.01,55.29
1,39.05,34.07,35.65,36.68,44.46
0,61.72,53.93,66.67,69.72,71.8
0,39.27,52.0369003285871,48.9,32.55,58.9703812636165
1,48.75,48.95,48.77,52.69,61.69
0,64.15,36.28,30.76,57.54,38.77
1,50.3450864600325,63.04,70.15,72.33,75.26
0,41.89,42.36,48.88,42.89,37.78
1,42.63,39.17,26.7,32.87,42.95
1,50.3450864600325,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,35.06,45.3,47.49,50.56,53.61
0,44.88,58.64,56.1942100943784,55.22,49.94
1,50.3450864600325,50.29,38.65,29.83,39.91
0,44.97,32.96,39.62,33.75,52.78
0,48.04,47.04,58.6,54.47,64.76
0,49.16,52.88,56.1942100943784,71.09,61.91
0,43.67,43.11,40.98,38.64,52.34
0,57.62,64.52,56.1942100943784,61.68,76.31
1,38.88,52.0369003285871,53.13,45.2,60.72
1,38.93,34.56,46.47,30.5,46.6
0,50.3450864600325,41.31,46.36,51.55,48.68
1,33.96,30.7,31.18,28.94,32.05
0,41.21,52.0369003285871,44.36,30.67,58.9703812636165
1,56.15,59.68,70.04,56.8397948260481,58.9703812636165
1,50.63,55.59,62.45,46.46,46.37
0,65.44,57.88,67.04,63.35,63.12
0,44.39,45.18,42.21,36.76,45.57
0,54.5,60.33,63.94,68.44,72.31
0,33.82,50.63,56.1942100943784,46.96,43.19
1,33.5,51.72,51.41,44.32,38.94
0,50.3450864600325,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,55.88,52.82,64.16,67.85,58.23
0,48.63,48.1,59.68,40.68,45.08
0,56.42,55.72,56.05,60.47,62.11
1,51.88,57.02,56.68,54.5,59.42
1,57.73,55.74,56.1942100943784,36.83,25.84
1,63.19,66.71,76.26,75.83,75.78
0,40.45,55.5,54.57,54.86,35.14
0,68.07,66.37,80.5,78.96,74.41
1,36.83,50.31,56.1942100943784,56.8397948260481,58.9703812636165
1,52.11,60.55,57.6,59.21,63.67
1,48.39,17.57,69.66,64.6,35.6
1,47.32,62.25,56.1942100943784,50.17,69.78
1,53.35,60.09,60.55,57.94,53.96
1,60.45,45.55,68.95,58.35,45.65
1,53.41,53.43,56.1942100943784,58.14,57.54
0,44.08,51.13,51.89,38.3,48.38
1,39.18,35.52,39.21,36.07,39.31
1,71.73,73.87,78.51,76.6,89.32
1,52.02,56.41,54.53,56.8397948260481,58.9703812636165
0,40.21,45.98,49.77,47.28,40.59
0,48.72,34.72,35.7,43.76,45.9
1,46.73,61.87,56.13,68.42,58.9703812636165
0,59.93,46.96,50.4,66.96,47.64
0,46.41,56.69,60.62,53.65,73.54
0,56.02,61.88,65.64,57.32,60.5
1,62.03,61.76,68.26,66.24,68.73
1,69.88,67.87,56.1942100943784,80.15,78.08
0,33.89,33.76,30.46,27.81,35.42
0,53.45,60.24,62.67,62.05,60.53
1,52.94,57.42,61.76,58.26,53.6
1,61.86,57.5,63.96,69.54,60.39
1,51.87,53.05,61.07,61.47,39.86
0,39.55,40.53,46.63,34.5,37.96
1,32.2,46.82,37.44,48.47,46.32
0,49.71,48.87,60.63,63.61,56.46
1,30.64,39.7,43.51,39.41,42.42
1,67.55,32.1,67.71,67.31,58.9703812636165
1,58.43,68.67,68.26,73.01,76.88
1,65.87,50.22,56.1942100943784,51.95,51.1
0,35.17,50.87,57.27,63.22,67.15
0,50.62,65.68,68.06,62.51,78.94
1,47.52,56.62,53.85,56.17,39.11
1,47.84,52.62,56.96,53.47,46.32
1,49.49,59.43,63.33,62.12,68.32
1,52.23,39.66,61.21,45.93,48.79
1,56.14,67.23,50.09,55.35,68.53
1,56.04,66.84,62.71,67.62,72.01
0,52.34,41.36,35.34,52.22,59.76
0,48.92,53.89,56.84,53.05,61.9
0,58.87,67.2,57.82,71.67,66.96
1,56.59,58.11,63.93,69.11,68.18
0,41.6,49.18,62.92,51.08,54.19
0,56.96,69.61,61.07,65.24,58.9703812636165
1,41.22,41.57,66.89,56.93,45.04
0,31.94,31.27,42.95,34.79,31.48
0,55.95,61.39,58.1,66.68,66.8
1,54.98,46.6,62.45,47.99,42.58
0,29.73,42.47,38.88,32.55,29.49
0,67.75,56.93,67.74,66.16,60.4
1,50.44,62.52,62.43,69.81,75.29
0,41.01,32.03,40.35,41.45,58.9703812636165
0,50.3450864600325,45.29,56.1942100943784,56.8397948260481,58.9703812636165
0,44.56,36.17,56.1942100943784,56.8397948260481,58.9703812636165
1,57.88,62.79,66.55,50.65,58.9703812636165
0,51.25,45.47,62.88,62.04,60.1
0,58.47,65.01,63.35,63.07,68.51
1,44.09,52.0369003285871,66.97,58.28,72
0,35.94,61.87,50.54,60.83,64.98
0,38.2,40.98,47.68,49.88,58.9703812636165
1,36.89,44.77,55.47,46.53,55.56
1,50.3450864600325,36.7,56.1942100943784,56.8397948260481,58.9703812636165
1,38.66,30.81,46.57,41.77,58.9703812636165
0,28.6,41.08,32.15,56.8397948260481,58.9703812636165
0,43.37,55.38,47.19,56.8397948260481,58.9703812636165
1,48.43,52.0369003285871,56.1942100943784,51.71,56.79
0,44.25,64.94,57.88,58.86,71.37
0,50.3450864600325,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,42.96,38.05,37.06,45.08,58.9703812636165
0,59.05,54.6,58.47,46.28,55.45
0,54.5,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,50.3450864600325,57.09,56.1942100943784,70.61,61.8
1,41.83,36.75,41.35,39.17,54.15
1,33.99,60.84,52.96,44.53,64.64
1,50.3450864600325,29.45,36.73,56.8397948260481,58.9703812636165
1,38.81,21.43,48.11,56.8397948260481,58.9703812636165
1,46.06,57.98,66.24,63.92,71.99
0,50.41,55.82,62.33,67.15,74.68
1,29.43,33.47,40.69,43.36,43.86
1,44.71,51.62,60.49,75.41,58.9703812636165
0,50.3450864600325,51.26,65.31,54.25,58.9703812636165
0,43.79,47.9,56.45,59.9,68.5
0,31.53,52.0369003285871,33.48,39.04,58.9703812636165
0,50.3450864600325,59.33,58.74,65.39,58.9703812636165
0,45.19,69.11,55.33,65.06,62.94
1,51.91,46.04,64.77,50.37,59.77
0,44.45,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,38.25,60.43,38.86,52.3,50.99
1,42.27,31.98,49.76,50.42,58.9703812636165
0,57.94,74.77,61.66,71.04,74.32
1,31.6,38.74,56.1942100943784,56.8397948260481,58.9703812636165
1,55.39,61.22,66.25,66.72,67.32
1,45.65,47.02,39.15,51.44,58.08
1,50.3450864600325,57.55,70.9,65.99,73.2
1,50.3450864600325,73.07,73.04,71.33,77.31
1,32.62,43.88,45.36,51.05,48.97
0,34.42,40.7,51.15,56.8397948260481,58.9703812636165
1,58.42,60.69,67.4,58.27,58.9703812636165
1,54.82,54.68,60.85,60.47,65.2
1,50.3450864600325,51.84,65.18,60.45,73.18
0,34.49,45.45,56.1942100943784,38.49,41.37
0,50.3450864600325,56.45,54.06,56.8397948260481,59.82
1,44.74,31.25,37.13,43.89,59.27
0,50.3450864600325,59.22,66.45,66.13,59.71
0,38.17,45.34,72.59,46.13,58.9703812636165
0,43.17,49.29,59.27,58.53,46.33
0,46.13,57.11,64.32,67.51,70.05
0,59.17,65.32,70.01,68.71,73.2
1,50.3450864600325,53.6,65.12,65.47,58.9703812636165
1,42.24,40.79,49.58,48.72,55.25
0,50.3450864600325,53.89,42.9,47.67,58.9703812636165
1,65.9,71.87,78.34,80.8,85.98
0,64.82,62.38,61.87,66.7,58.9703812636165
1,57.43,65.88,59.98,75.85,58.9703812636165
1,64.98,69.81,76.63,75.15,58.9703812636165
0,59.39,61.23,56.1942100943784,72,58.9703812636165
1,55.9,70.04,65.97,75.99,58.9703812636165
1,50.53,37.56,52.83,58.78,58.9703812636165
0,41.38,49.14,66.41,60.94,65.9
1,55.21,44.98,56.1942100943784,56.8397948260481,58.9703812636165
0,74.63,77.04,79.92,82.57,58.9703812636165
1,36.43,61.65,60.81,63.41,58.9703812636165
1,70.19,73.93,82.52,87.39,92.16
1,65.17,66.28,78.53,74.08,77.74
0,66.31,77.72,74.47,80.35,76.13
1,53.93,51.93,60.7,50,64.63
1,44.85,69.03,72.41,72.75,58.9703812636165
0,62.84,68.85,67.53,67.69,58.9703812636165
1,42.34,41,49.8,61,57
0,43.55,48.8,64.16,56.92,58.9703812636165
1,61.14,61.15,73.2,74.46,76.16
1,60.69,54.47,65.58,71.33,58.9703812636165
1,61,35.91,58.96,56.8397948260481,58.9703812636165
0,45.06,29.83,56.11,46.59,45.44
0,50.09,59.08,61.66,62.36,58.9703812636165
1,68.54,71.17,78.74,73.97,79.17
0,60.37,65.08,71.13,69.89,58.9703812636165
0,49.31,43.24,59.68,60.31,58.9703812636165
0,52.5,52.33,55.68,57.77,58.9703812636165
1,52.7,28.22,45.67,54.3,58.9703812636165
0,49.26,43.25,38.79,56.89,58.9703812636165
1,67.89,65.4,66.62,64.59,73.55
0,51.79,54.72,52.35,63.02,58.9703812636165
1,42.04,47.19,64.63,58.11,46.81
0,63.31,62.84,68.89,75.36,58.9703812636165
1,77.74,74.91,76.91,80.25,58.9703812636165
1,67.25,69.29,66.02,67.65,58.9703812636165
0,60.68,52.0369003285871,71.94,61.14,58.9703812636165
1,62.08,52.0369003285871,68.24,71.92,58.9703812636165
1,64.26,65.59,69.56,79.57,82.85
0,55.61,67.59,57.57,69.03,58.9703812636165
1,52.91,27.63,56.05,74.29,58.9703812636165
0,46.34,52.99,57.46,60.11,58.9703812636165
1,47.25,59.37,57.7,53.51,52.32
1,56.69,59.38,58.41,65.72,58.9703812636165
0,69.27,74.42,72.86,74.18,58.9703812636165
0,52.89,64.49,69.39,64.11,63.91
0,46.6,59.33,57.34,64.82,66.07
1,36.45,24.86,36.52,33.48,58.9703812636165
0,51.55,62.73,58.4,64.34,58.9703812636165
1,72.23,69.86,74.92,78.73,58.9703812636165
1,54.95,52.0369003285871,69.28,69.41,79.01
1,36.71,25.39,42.87,38.11,58.9703812636165
0,52.28,60.89,57.02,58.8,58.9703812636165
0,58.49,62.69,68.66,68,72.08
0,64.15,63.69,70.62,62.94,58.9703812636165
0,65.7,59.52,75.32,73.06,58.9703812636165
0,57.05,66.39,60.74,61.87,58.9703812636165
1,38.61,45.21,49.72,54.48,58.9703812636165
1,33.1,51.84,68.11,66.24,69.58
1,47.75,42.68,47.57,41.66,53.45
1,38.13,61.71,69.62,66.14,58.9703812636165
0,50.68,44.17,41.94,56.79,61.15
0,33.8,43.33,56.01,48.12,63.8
1,54.89,53.48,57.98,66.43,58.9703812636165
1,50.3450864600325,52.0369003285871,65.06,40.67,38.45
1,42,37.7,59.3,52.39,52.74
0,34.99,40.41,37.48,39.73,46.74
1,32.32,28.54,43.22,36.55,49.21
0,41.14,48.05,51.27,32.02,58.9703812636165
1,43.42,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,37.55,40.92,49.22,31.49,40.69
1,62.64,65.09,76.32,74.11,80.09
1,50.37,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,34.53,34.07,50.73,48.49,46.46
0,33.44,41.06,46.62,30.74,43.5
1,44.28,53.92,56.33,40.69,43.14
1,63.73,55.98,67.08,50.14,53.94
0,28.96,39.34,39.95,36.07,41.94
1,55.4,60.4,69.67,55.67,65.59
0,40.36,48.42,51.57,41.34,48.58
0,25.53,35.32,56.1942100943784,56.8397948260481,39.43
1,44.18,37.04,46.81,36.43,58.9703812636165
1,35.48,33.2,47.54,56.8397948260481,58.9703812636165
1,44.79,38.58,33.41,31.33,58.9703812636165
1,61.41,58.18,64.13,56.8397948260481,58.9703812636165
1,43.56,31.78,56.1942100943784,56.8397948260481,58.9703812636165
0,50.91,61.22,63.4,48.07,63.83
1,42.92,53.61,54.34,44.9,28.73
1,59.94,50.65,66.13,50.85,65.2
1,46.14,43.94,35.37,45.02,58.9703812636165
1,42.47,38.09,46.31,42.01,29.39
0,48.9,64.62,62.64,60.58,58.94
1,46.06,55.18,59.27,44.43,56.21
1,33.11,28.11,56.1942100943784,56.8397948260481,58.9703812636165
1,60.76,60.1,57.84,45.83,59.87
1,56.2,52.0369003285871,63.81,39.14,57.1
0,46.64,51.81,52.25,47.53,50.78
1,26.12,46.95,36.39,56.8397948260481,58.9703812636165
0,48.78,57.38,64.84,67.2,62.65
0,35.68,27.43,32.16,38.85,47.46
1,49.37,56.2,67.43,53.56,58.9703812636165
1,36.01,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,44.18,53.02,55.87,50.73,57.59
1,59.24,50.41,64.39,60.57,61.5
1,58.71,42.26,57.88,54.01,71.64
1,47.02,51.48,58.87,58.23,66.12
1,44.86,55.56,60.58,61.5,65.78
1,55.25,47.51,60.33,67.3,67.55
1,43.43,50.29,49.93,61.97,50.29
0,40.3,37.64,45.31,47.56,40.4
1,31.66,30.69,32.7,43.47,24.01
0,43.25,60.35,59.23,62.09,64.88
0,48.67,55.17,59.93,62.83,44.89
0,45.57,50.17,57.6,62.68,58.9703812636165
1,44.34,51.16,64.84,54.47,56.71
0,48.64,41.73,44.78,33.24,58.9703812636165
1,30.44,41.91,33.55,46.29,58.9703812636165
1,51.13,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,55.01,50.65,52.24,50,54.59
1,63.46,49.7,56.1942100943784,73.34,58.9703812636165
1,53.84,61.44,56.1942100943784,56.4,63.87
1,59.28,64.67,69.68,75.15,84.47
1,32.66,35.62,36.27,35.02,26.01
0,53.37,59.34,72.51,56.8397948260481,70.11
1,43.09,52.0369003285871,34.96,55.06,42.95
1,57.52,52.0369003285871,62.25,56.8397948260481,58.9703812636165
0,56.46,52.0369003285871,70.36,67.52,73.83
0,41.95,52.0369003285871,54.95,55.72,50.26
1,42.23,52.0369003285871,56.1942100943784,54.7,58.9703812636165
1,36.97,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,43.79,52.0369003285871,57.97,56.8397948260481,58.9703812636165
0,62.16,52.0369003285871,61.28,66.74,66.34
1,40.78,52.0369003285871,50.28,59.11,58.9703812636165
0,50.35,52.0369003285871,54.28,65.21,52.4
0,32.34,52.0369003285871,50.88,51.73,58.9703812636165
0,49.81,52.0369003285871,61.13,57.69,65.61
0,62.73,52.0369003285871,69.71,82.32,81.52
1,63.64,52.0369003285871,65.11,55.87,58.9703812636165
0,56.59,52.0369003285871,72.73,81.17,86.93
1,52.91,52.0369003285871,59.18,56.74,64.27
1,51.21,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,57.45,52.0369003285871,56.1942100943784,56.8397948260481,65.74
1,52.03,52.0369003285871,64.61,56.8397948260481,58.9703812636165
0,58.17,52.0369003285871,56.1942100943784,59.89,58.9703812636165
0,61.88,52.0369003285871,66.27,71.15,74.26
0,60.12,52.0369003285871,63.46,65.13,58.9703812636165
1,49.08,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,40.69,52.0369003285871,56.1942100943784,58.23,58.9703812636165
1,35.8,52.0369003285871,52.34,56.8397948260481,58.9703812636165
0,48.03,52.0369003285871,48.84,52.26,58.06
1,52.71,52.0369003285871,69.44,68.45,68.56
1,57.77,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,44.45,52.0369003285871,48.5,65.2,44.66
1,59.21,52.0369003285871,60.53,67.69,58.9703812636165
1,35.6,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,40.94,52.0369003285871,67.02,47.94,60.77
0,51.17,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,45.48,52.0369003285871,58.31,50.98,58.9703812636165
1,57.87,52.0369003285871,61.69,50.15,58.9703812636165
1,33.26,52.0369003285871,56.1942100943784,36.25,39.3
0,42.66,52.0369003285871,62.6,52.12,58.9703812636165
1,54.36,52.0369003285871,54.83,50.42,58.9703812636165
0,36.73,52.0369003285871,56.1942100943784,35.54,65.13
0,39.17,52.0369003285871,59.07,56.8397948260481,58.9703812636165
0,42.12,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,49.6,52.0369003285871,44.63,40.8,47.47
1,47.77,52.0369003285871,56.1942100943784,46.05,58.9703812636165
1,70.49,52.0369003285871,73.15,56.8397948260481,58.9703812636165
0,55.16,52.0369003285871,67.29,51.48,58.42
0,54.68,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,73.16,52.0369003285871,75.1,80.58,81.19
0,58.79,52.0369003285871,46.92,44.57,43.78
0,59.88,52.0369003285871,68.03,53.15,59.55
0,58.93,52.0369003285871,69.41,56.8397948260481,58.9703812636165
0,54.32,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,51.07,52.0369003285871,68.15,54.09,53.66
1,51.56,52.0369003285871,51.03,56.8397948260481,41.63
0,40.95,52.0369003285871,56.1942100943784,55.78,47.5
1,47.82,52.0369003285871,54.82,49.19,61.24
1,50.38,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,61.73,52.0369003285871,74.88,73.57,78.12
1,77.55,52.0369003285871,69.99,73.9,82.83
0,40.16,52.0369003285871,42,41.75,37.12
1,59.24,52.0369003285871,56.1942100943784,57.62,74.38
0,33.72,38.65,56.1942100943784,56.8397948260481,58.9703812636165
0,45.76,48.31,49.8,55.12,49.02
0,58.25,63.24,70.69,63.82,68.82
0,47.03,46.9,43.37,47.25,37.02
1,48.18,48.08,36.49,34.93,58.9703812636165
1,55.67,64.03,61.18,69.39,66.09
0,54.39,61.7,65.92,61.04,61.75
1,47.57,44.48,56.1942100943784,56.8397948260481,58.9703812636165
1,55.15,69.17,71.09,75.09,80.86
0,35.03,39.13,39.02,56.8397948260481,58.9703812636165
0,27.94,31.03,56.1942100943784,56.8397948260481,58.9703812636165
0,49.83,54.36,55.93,51.32,58.9703812636165
0,62.01,52.0369003285871,76.28,64.06,73.68
0,50.62,56.59,62.39,45.44,32.8
1,60.22,59.22,58,64.61,62.89
1,24.46,20.7,56.1942100943784,56.8397948260481,58.9703812636165
1,49.08,55.26,42.17,34.51,35.46
1,42.65,51.57,53.34,63.92,52.65
0,60.9,50.27,63.79,58.13,58.9703812636165
1,62.83,53.7,60.47,65.31,72.51
0,50.32,51.32,53.68,49.27,51.83
0,51.03,60.4,33.88,50.55,62.08
0,51.6,72.31,62.56,72.51,59.32
1,71.8,52.0369003285871,56.1942100943784,87.23,79.84
1,60.68,49.42,49.3,57.77,56.74
1,55.7,43.76,49.47,54.1,61.83
0,53.14,67.09,58.81,65.21,43.36
0,48.03,44.91,56.1942100943784,56.8397948260481,58.9703812636165
1,39.35,53.11,65.08,58.85,58.9703812636165
1,48.72,54.37,52.91,40.4,49.23
0,70.25,67.14,78.07,71.6,71.65
0,59.41,69.1,66.99,70.61,58.9703812636165
1,46.72,47.76,46.55,50.17,47.93
0,28.97,27.75,56.1942100943784,56.8397948260481,58.9703812636165
0,52.34,58.46,50.35,53.36,58.9703812636165
1,36.46,43.27,47.17,33.66,58.9703812636165
1,47.23,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,39.3,43.88,67.82,56.8397948260481,58.9703812636165
0,33.36,43.75,56.1942100943784,56.8397948260481,58.9703812636165
1,54.66,70.31,56.1942100943784,69.1,73.01
1,50.93,55.26,53.19,57.32,59.62
0,57.47,63.24,60.03,63.72,58.9703812636165
0,48.61,45.09,61.89,46.15,54.5
1,49.41,44.12,40.66,44.7,34.46
0,59.86,60.12,62.96,50.87,64.54
1,69.97,66.35,56.1942100943784,56.8397948260481,58.9703812636165
0,70.64,69,74.77,77.16,79.94
0,47.28,34.15,44.07,56.8397948260481,58.9703812636165
0,37.93,33.64,56.1942100943784,56.8397948260481,58.9703812636165
0,51.51,58.12,62.84,63.6,55.48
1,47.72,51.58,49.91,46.23,32.01
1,57.53,58.01,65.91,76.95,74.8
0,58.98,53.18,60.43,60.06,68.4
1,67.68,63.63,72.77,71.2,75.85
0,56.71,55.19,57.77,58.48,64.8
1,55.07,55.04,54.61,71.95,65.81
1,66.2,68.28,67.64,59.98,58.9703812636165
1,57.48,66.68,56.1942100943784,63.65,69.36
0,50,52.0369003285871,56.1942100943784,57.5,65.14
1,60.69,64.67,65.75,68.77,64.12
1,52.29,61.33,57.94,56.25,62.64
0,54.72,54.56,59.68,61.64,56.87
0,48.49,61.07,61.19,37.41,58.9703812636165
0,43.45,44.82,43.54,49.5,45.88
1,47.52,65.85,54.08,56.8397948260481,58.9703812636165
0,44.8,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,53.83,56.53,59.32,65.98,68.46
0,43.38,52.91,50.09,54.39,58.9703812636165
1,41.49,55.33,55.97,40.37,34.67
0,51.16,50.63,56.1942100943784,76.27,68.68
1,54.11,65.66,51.63,55.43,72.74
0,42.86,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,34.98,58.25,47.86,64.29,40.56
0,51.52,54.32,56.31,60.12,66.6
1,35.04,33.26,56.1942100943784,56.8397948260481,58.9703812636165
0,41.87,49.07,49.05,56.8397948260481,58.9703812636165
1,65.34,62.57,75.32,73.33,80.15
1,57.76,65.06,70.94,72.9,80.96
0,53.45,66.68,70.51,71.12,74
1,60.95,56.87,67.4,67.92,73.33
1,62.24,60.87,74.83,64.7,67.3
1,63.09,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,46.55,44.01,56.1942100943784,56.8397948260481,58.9703812636165
0,57.22,62.18,65.51,70.77,67.53
0,58.27,64.13,66.26,70.78,70.43
0,44.96,46.13,48.11,56.54,48.87
1,44.42,51.32,59.45,56.8397948260481,49.13
1,67.15,52.36,71.9,64.08,61.67
1,59.77,41.83,57.04,59.09,60.17
1,55.63,75.92,56.1942100943784,78.5,77.6
1,47.07,66.31,53.11,75.29,68.84
0,55.37,39.72,56.1942100943784,56.8397948260481,58.9703812636165
1,45.25,44.17,50.33,53.69,58.9703812636165
1,70.57,71.93,80.29,77.65,74.3
0,54.85,59.19,63.23,62.5,57.03
1,47.31,41.38,46.44,46.79,47.87
1,53.98,51.08,58.27,58.32,58.29
1,34.15,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,48.55,46.68,51.82,63.47,67.3
1,72.5,70.43,72.24,70.44,74.84
0,72.26,74.04,78.59,80.28,82.37
1,70.59,68.2,74.85,77.83,80.83
1,54.85,61.2,58.06,63.04,63.94
1,38.79,29.2,56.1942100943784,56.8397948260481,58.9703812636165
0,40.85,36.03,54.46,45.09,58.9703812636165
1,48.62,66.11,56.1942100943784,69.82,70.91
0,49.81,56.56,56.1942100943784,56.8397948260481,58.9703812636165
1,70.28,79.37,82.06,83.95,86.05
0,38.26,42.07,32.39,56.8397948260481,58.9703812636165
1,43.19,40.51,57.07,52.26,58.19
1,61.74,74.68,74.39,73.52,79.74
1,56.01,59.51,67.48,62.21,59.06
0,50.24,47.04,50.46,54.17,67.43
1,62.21,43.31,60.98,71.94,58.9703812636165
0,61.96,66.64,65.85,72.21,68.99
1,46.88,61.06,67.61,60.27,68.97
1,41.35,50.21,52.7,65.24,73.8
0,47.64,52.0369003285871,56.1942100943784,58.72,59.06
1,55.04,41.77,56.1942100943784,52.2,30.52
1,58.14,69.88,59.21,73.63,78.72
1,67.45,62.71,68.53,66.68,72.11
0,42.44,42.27,56.1942100943784,56.8397948260481,58.9703812636165
0,36.7,38.73,43.28,49.81,35.41
1,51.98,59.16,58.74,61.29,62.83
1,53.35,54.52,50.81,63.01,54.12
1,33.21,28.83,24.09,56.8397948260481,58.9703812636165
1,70.5,58.76,81.19,76.48,77.25
0,54.41,48.05,51.19,60.88,59.52
1,48.05,49.13,47.89,58.17,58.9703812636165
1,60.15,64.26,64.53,60.49,63.61
0,45.19,57.46,56.1942100943784,56.8397948260481,58.9703812636165
0,64.2,70.26,57.49,81,78.86
1,58.78,54.43,52.18,46.76,43.91
