schoolid,newmetho,enthusia,cnsensus,cndition,encourag,momeduc,dadeduc,perteach,enjoy,importnt,mathscor
147,4,3.75,3.5,1,3,4,5,3,3,3.25,489.67
147,4,3.75,3.5,1,3,3,3,3.4,2.5,3.5,373.69
147,4,3.75,3.5,1,3,5,6,3,2.25,2.75,433.2
147,4,3.75,3.5,1,3,3,3,2.8,3,3,582.21
147,4,3.75,3.5,1,3,5,5,3,2,3,517.01
147,4,3.75,3.5,1,3,6,3,3,3.25,4,658.7
147,4,3.75,3.5,1,3,3,3,2.6,2.5,3,418.63
147,4,3.75,3.5,1,3,3,3,3.2,4,4,691.88
147,4,3.75,3.5,1,3,4,4,3,2.75,3,461.24
147,4,3.75,3.5,1,3,4,4,4,3.75,4,501.98
147,4,3.75,3.5,1,3,3,3,,3.25,4,576.91
147,4,3.75,3.5,1,3,3,3,3,3,3,477.13
147,4,3.75,3.5,1,3,3,3,2.4,4,4,586.73
147,4,3.75,3.5,1,3,3,3,2.4,3.5,3,526.75
147,4,3.75,3.5,1,3,3,3,2.6,3.75,3.75,659.48
147,4,3.75,3.5,1,3,3,3,2.8,1.25,2.5,579.17
147,4,3.75,3.5,1,3,6,5,3,2,3,490.06
147,4,3.75,3.5,1,3,3,3,3.4,2.25,3.5,540.69
147,4,3.75,3.5,1,3,6,6,2.4,2.25,2.75,451.35
147,4,3.75,3.5,1,3,5,5,,2,2.5,451.19
147,4,3.75,3.5,1,3,2,3,2.6,1.5,3.25,454.7
147,4,3.75,3.5,1,3,6,3,3.4,2.5,3.75,571.15
148,3,3,3.5,1.71,3,3,3,3,2,2.25,558.22
148,3,3,3.5,1.71,3,6,4,1.2,1.5,4,444.42
148,3,3,3.5,1.71,3,6,5,3,2.75,3.75,403.99
148,3,3,3.5,1.71,3,6,4,2.8,1.5,2.25,422.37
148,3,3,3.5,1.71,3,3,3,3,2,2.25,427.98
148,3,3,3.5,1.71,3,3,3,4,2.5,4,628.17
148,3,3,3.5,1.71,3,,3,2.8,1.75,2.25,413.02
148,3,3,3.5,1.71,3,4,4,3,1.25,2.5,611.89
148,3,3,3.5,1.71,3,3,3,3,1.5,2.75,519.35
148,3,3,3.5,1.71,3,4,4,3,1.5,2.75,498.63
148,3,3,3.5,1.71,3,3,2,2.8,2.25,4,435.3
148,3,3,3.5,1.71,3,2,3,3.4,1.75,3.5,425.18
148,3,3,3.5,1.71,3,3,3,3.4,4,4,394.72
148,3,3,3.5,1.71,3,4,4,3,2,3,525.19
148,3,3,3.5,1.71,3,3,,2.2,1,4,365.51
148,3,3,3.5,1.71,3,6,3,2.8,1,1,463.27
148,3,3,3.5,1.71,3,6,5,3.2,3,3.5,514.99
148,3,3,3.5,1.71,3,2,2,2.8,2.75,4,405.55
148,3,3,3.5,1.71,3,6,6,2.2,1.75,3.75,517.71
148,3,3,3.5,1.71,3,3,3,3,1,3,443.71
148,3,3,3.5,1.71,3,4,2,2.8,2,2.5,437.87
148,3,3,3.5,1.71,3,5,4,3.2,4,1.25,602.31
148,3,3,3.5,1.71,3,6,6,2.8,2,2,597.94
148,3,3,3.5,1.71,3,5,4,2.6,1.5,3.75,505.64
148,3,3,3.5,1.71,3,4,4,2.6,2,2.5,423.46
148,3,3,3.5,1.71,3,3,3,2.8,4,4,311.14
148,3,3,3.5,1.71,3,4,4,3.4,3.5,4,489.52
149,3,3.75,3.5,2.43,4,3,3,3,1.5,3.5,251.78
149,3,3.75,3.5,2.43,4,5,5,4,2,3,402.9
149,3,3.75,3.5,2.43,4,2,3,3.6,2.25,3.5,480.25
149,3,3.75,3.5,2.43,4,4,4,3.2,1,3,444.18
149,3,3.75,3.5,2.43,4,3,3,2.8,1,1,407.1
149,3,3.75,3.5,2.43,4,3,3,3,2,4,520.13
149,3,3.75,3.5,2.43,4,4,5,3,1.75,2.5,392.38
149,3,3.75,3.5,2.43,4,4,6,2,2.5,2.75,417.39
149,3,3.75,3.5,2.43,4,3,3,3,1.75,2.5,418.87
149,3,3.75,3.5,2.43,4,2,3,2.8,2,3.25,473.7
149,3,3.75,3.5,2.43,4,3,3,2.8,2,3,396.04
149,3,3.75,3.5,2.43,4,6,6,4,2.75,4,394.49
149,3,3.75,3.5,2.43,4,2,3,4,3,3.5,528.62
149,3,3.75,3.5,2.43,4,3,3,3.4,1.75,3,438.34
149,3,3.75,3.5,2.43,4,4,3,4,3.75,3.75,494.73
149,3,3.75,3.5,2.43,4,3,3,3,2.5,3,525.89
149,3,3.75,3.5,2.43,4,1,,3,1,2.5,350.63
149,3,3.75,3.5,2.43,4,4,4,3,2,2,516.93
149,3,3.75,3.5,2.43,4,3,3,3.8,2.25,3.5,453.84
149,3,3.75,3.5,2.43,4,,,,,,537.65
149,3,3.75,3.5,2.43,4,2,2,3.2,2,4,536.25
149,3,3.75,3.5,2.43,4,3,3,3,2.5,4,440.6
149,3,3.75,3.5,2.43,4,6,6,2.6,3,3,514.29
149,3,3.75,3.5,2.43,4,4,2,3,2,3,421.83
149,3,3.75,3.5,2.43,4,4,,2.8,1.75,3,479.39
149,3,3.75,3.5,2.43,4,5,4,3,1.5,2,396.2
1509,9999,3.25,4.009,9999,3,6,3,1.6,3.5,3,564.45
1509,9999,3.25,4.009,9999,3,6,5,2.4,3,2.75,242.67
1509,9999,3.25,4.009,9999,3,5,5,3.2,3.5,3.5,397.83
1509,9999,3.25,4.009,9999,3,4,4,1,1.25,2.75,351.88
1509,9999,3.25,4.009,9999,3,4,4,3,2.75,3.25,457.35
1509,9999,3.25,4.009,9999,3,4,3,3.2,3,3.5,238.23
1509,9999,3.25,4.009,9999,3,3,2,2.4,2.5,2.75,422.68
1509,9999,3.25,4.009,9999,3,3,3,2.8,1,1.75,290.73
1509,9999,3.25,4.009,9999,3,4,4,3.6,1.75,4,324.69
1509,9999,3.25,4.009,9999,3,,3,3.8,3.5,4,342.45
1509,9999,3.25,4.009,9999,3,,,4,,,303.19
1509,9999,3.25,4.009,9999,3,2,3,3.8,4,4,427.98
1509,9999,3.25,4.009,9999,3,3,3,3,2,3.25,396.12
1509,9999,3.25,4.009,9999,3,,,3.4,4,4,398.93
1509,9999,3.25,4.009,9999,3,6,6,4,3,3,340.89
1509,9999,3.25,4.009,9999,3,3,,3,2.5,3,289.48
1509,9999,3.25,4.009,9999,3,,,3.6,3.5,3.25,386.7
1509,9999,3.25,4.009,9999,3,4,4,3,3,3,221.56
1509,9999,3.25,4.009,9999,3,6,3,2.8,2,2.75,365.43
151,4,3.75,3.009,9999,4,3,3,1.2,2,2.75,501.04
151,4,3.75,3.009,9999,4,4,4,2.4,2.75,3,504.55
151,4,3.75,3.009,9999,4,3,3,2.8,2.25,3,509.22
151,4,3.75,3.009,9999,4,3,3,2.6,1,2.25,514.21
151,4,3.75,3.009,9999,4,3,3,3,3.25,3.25,560.63
151,4,3.75,3.009,9999,4,6,3,3.2,2.25,2.75,612.82
151,4,3.75,3.009,9999,4,4,4,3,1,1.75,471.68
151,4,3.75,3.009,9999,4,4,5,3,2,3,512.1
151,4,3.75,3.009,9999,4,6,3,4,1.5,3,456.18
151,4,3.75,3.009,9999,4,3,3,2.4,2,3,599.35
151,4,3.75,3.009,9999,4,,3,2.6,2,2.25,375.17
151,4,3.75,3.009,9999,4,3,3,2.8,3,2.5,557.05
151,4,3.75,3.009,9999,4,3,3,3,2.67,3.75,421.9
151,4,3.75,3.009,9999,4,3,2,3.6,1.75,3,430.16
151,4,3.75,3.009,9999,4,3,3,2.8,2.5,3.25,514.21
151,4,3.75,3.009,9999,4,6,3,3,2,3,506.81
151,4,3.75,3.009,9999,4,5,,3,2.75,3,549.34
151,4,3.75,3.009,9999,4,5,4,3,2.75,3,526.2
151,4,3.75,3.009,9999,4,6,6,3.4,2.25,3.25,666.88
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,3.2,3,3.75,584.39
1529,9999.009,9999.009,9999.009,9999.009,9999,4,6,3,2,3,584.7
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,4,3.5,4,564.45
1529,9999.009,9999.009,9999.009,9999.009,9999,4,6,3.8,1,2.5,447.53
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.8,2,2.75,573.8
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.8,1.5,1.75,418.63
1529,9999.009,9999.009,9999.009,9999.009,9999,3,,2.4,2.75,3,482.27
1529,9999.009,9999.009,9999.009,9999.009,9999,6,4,3.2,1.25,3,494.19
1529,9999.009,9999.009,9999.009,9999.009,9999,6,4,3,2.75,3,622.56
1529,9999.009,9999.009,9999.009,9999.009,9999,6,3,3.2,3.75,4,719.46
1529,9999.009,9999.009,9999.009,9999.009,9999,4,5,2.4,2.75,2.75,561.72
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,2,2,3,543.26
1529,9999.009,9999.009,9999.009,9999.009,9999,4,6,3,2,3,546.92
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,2,2,3,598.57
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,3.2,2,3,661.19
1529,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2.5,3,545.83
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,3,2.75,3,646.71
1529,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,4,4,700.61
1529,9999.009,9999.009,9999.009,9999.009,9999,6,3,3,2.25,2.5,515.38
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.8,2.25,3.25,673.58
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,3,1.5,2.75,527.92
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,3,2.75,2.25,640.71
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.2,3.25,3,735.04
1529,9999.009,9999.009,9999.009,9999.009,9999,3,3,3.2,2.5,2.75,494.42
1529,9999.009,9999.009,9999.009,9999.009,9999,4,3,2.8,2.25,3,644.68
1529,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2,2.25,555.57
1529,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.4,2.25,3,563.36
1529,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2,3.25,564.61
1529,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.4,4,3.75,561.72
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.2,2.25,3,515.77
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.2,1,2.25,503.07
1539,9999.009,9999.009,9999.009,9999.009,9999,5,6,3,2,2.75,402.12
1539,9999.009,9999.009,9999.009,9999.009,9999,3,2,3.2,2.25,2.5,392.15
1539,9999.009,9999.009,9999.009,9999.009,9999,6,5,2,2.5,3.25,568.97
1539,9999.009,9999.009,9999.009,9999.009,9999,4,3,2.6,1.75,3,453.14
1539,9999.009,9999.009,9999.009,9999.009,9999,4,4,2.6,3,3,554.71
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,3,3,458.12
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.6,1.5,3,510.78
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,3.6,1.75,3.5,591.71
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,1.8,1.75,2,452.2
1539,9999.009,9999.009,9999.009,9999.009,9999,6,3,1.6,1.25,1,608.07
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.8,2,3.75,448.39
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.25,1.25,2.25,500.65
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.2,2.5,3,455.32
1539,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.8,2,3,516.23
1539,9999.009,9999.009,9999.009,9999.009,9999,6,3,3.2,2.5,3,501.43
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.8,1,3.5,365.51
1539,9999.009,9999.009,9999.009,9999.009,9999,2,3,3,2.25,3,337.39
1539,9999.009,9999.009,9999.009,9999.009,9999,6,3,3,2.5,3,440.75
1539,9999.009,9999.009,9999.009,9999.009,9999,5,5,2.8,2,3,423.07
1539,9999.009,9999.009,9999.009,9999.009,9999,4,4,2.8,2,3.75,554.32
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,3.5,3.75,474.48
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,3.2,2,3,650.6
1539,9999.009,9999.009,9999.009,9999.009,9999,2,3,3,2,3,496.53
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2,3,516.93
1539,9999.009,9999.009,9999.009,9999.009,9999,3,3,1.6,1,1,424.4
1539,9999.009,9999.009,9999.009,9999.009,9999,5,6,3.4,2.25,3.5,352.42
154,4,4,4,2.57,4,6,4,2.4,2,3,480.4
154,4,4,4,2.57,4,4,4,3.2,2.75,4,436.7
154,4,4,4,2.57,4,6,6,3,1.75,3.75,604.95
154,4,4,4,2.57,4,3,,2.6,1,3,534.85
154,4,4,4,2.57,4,3,3,3.4,2.5,3.75,472.46
154,4,4,4,2.57,4,,,,,,335.83
154,4,4,4,2.57,4,4,5,3,2.25,2.75,523.63
154,4,4,4,2.57,4,6,3,2.4,2.25,3.5,540.3
154,4,4,4,2.57,4,4,4,3.6,1.25,2.5,517.79
154,4,4,4,2.57,4,5,6,2.4,3,3.5,574.5
154,4,4,4,2.57,4,,,2.8,1.75,2.5,513.51
154,4,4,4,2.57,4,4,3,2.6,2.75,2.75,594.52
154,4,4,4,2.57,4,3,3,2.2,1.25,2.75,410.06
154,4,4,4,2.57,4,3,3,3.2,2.5,2.75,553.93
154,4,4,4,2.57,4,4,5,2.6,3.25,2.25,393.24
154,4,4,4,2.57,4,3,,3,2.5,3,445.35
154,4,4,4,2.57,4,6,6,2.4,1.75,2.33,411.78
154,4,4,4,2.57,4,6,3,2,1,1,469.11
154,4,4,4,2.57,4,3,3,3.4,1.75,4,508.29
154,4,4,4,2.57,4,3,3,3.4,3,3.75,282.63
155,3,3.25,3.5,3.14,3,4,3,3.2,3.25,3.5,505.41
155,3,3.25,3.5,3.14,3,4,1,2.2,4,4,413.26
155,3,3.25,3.5,3.14,3,3,3,3,2.25,3.75,541.78
155,3,3.25,3.5,3.14,3,2,3,3.2,2,4,506.5
155,3,3.25,3.5,3.14,3,6,4,3,2.75,3.5,567.64
155,3,3.25,3.5,3.14,3,2,3,3,1.75,3,560.24
155,3,3.25,3.5,3.14,3,3,3,2.4,2.5,2.5,547.39
155,3,3.25,3.5,3.14,3,4,3,3,2,3,618.97
155,3,3.25,3.5,3.14,3,3,3,2,2.5,3.75,586.88
155,3,3.25,3.5,3.14,3,3,2,2.4,1.25,2.5,455.24
155,3,3.25,3.5,3.14,3,6,3,3,2.75,4,577.38
155,3,3.25,3.5,3.14,3,6,3,2.8,2.25,2.25,584.7
155,3,3.25,3.5,3.14,3,3,3,2.6,2.75,3.25,495.98
155,3,3.25,3.5,3.14,3,,,2.8,1.75,3,566.4
155,3,3.25,3.5,3.14,3,,,3.2,2,3,494.42
155,3,3.25,3.5,3.14,3,3,3,3.8,3.25,3.5,479.55
155,3,3.25,3.5,3.14,3,4,,3,2,2.5,441.46
155,3,3.25,3.5,3.14,3,3,2,3,3,3.25,381.4
155,3,3.25,3.5,3.14,3,3,,2,,,469.81
155,3,3.25,3.5,3.14,3,6,,3,2.25,3.75,470.67
155,3,3.25,3.5,3.14,3,3,3,1.4,1,1.25,382.8
155,3,3.25,3.5,3.14,3,5,,3.2,2.25,2.5,529.01
155,3,3.25,3.5,3.14,3,4,4,2.4,2,2.5,424.86
156,3,3,3,1.71,3,3,3,3,2,3,632.22
156,3,3,3,1.71,3,6,6,2,2,2,382.26
156,3,3,3,1.71,3,5,6,2.6,2,3,568.73
156,3,3,3,1.71,3,6,3,3,1.25,2.25,437.48
156,3,3,3,1.71,3,4,4,3,2,3,533.91
156,3,3,3,1.71,3,3,3,2,1,1,376.1
156,3,3,3,1.71,3,5,4,2.4,1,1.75,547.23
156,3,3,3,1.71,3,3,3,2.4,1.25,2.5,453.76
156,3,3,3,1.71,3,6,6,3,1.75,3,504.94
156,3,3,3,1.71,3,6,3,3,,,382.02
156,3,3,3,1.71,3,5,6,3.4,1,1.5,515.45
156,3,3,3,1.71,3,3,3,2.8,2,3,376.1
156,3,3,3,1.71,3,,,,,,484.61
156,3,3,3,1.71,3,3,3,3.2,1.75,3.5,640.08
157,4,3.5,3.5,2.29,4,6,,3.2,1.5,3,452.13
157,4,3.5,3.5,2.29,4,6,4,3,2.75,3,499.8
157,4,3.5,3.5,2.29,4,3,2,2.8,3.25,4,491.31
157,4,3.5,3.5,2.29,4,3,3,2.6,1.25,2.75,377.66
157,4,3.5,3.5,2.29,4,3,2,3.2,4,4,605.34
157,4,3.5,3.5,2.29,4,2,3,3.2,3,4,474.25
157,4,3.5,3.5,2.29,4,5,3,3.6,1.25,3.75,506.65
157,4,3.5,3.5,2.29,4,4,2,2.2,2.5,3,424.32
157,4,3.5,3.5,2.29,4,3,3,3,2,2.25,516.62
157,4,3.5,3.5,2.29,4,2,2,2.4,2,2.25,445.19
157,4,3.5,3.5,2.29,4,5,4,3,2.25,3,645.07
157,4,3.5,3.5,2.29,4,6,6,3,3,3,433.2
157,4,3.5,3.5,2.29,4,4,4,3,2.5,3,588.6
157,4,3.5,3.5,2.29,4,2,3,2.4,2,3,417.62
157,4,3.5,3.5,2.29,4,3,3,2.8,2.75,3,458.51
157,4,3.5,3.5,2.29,4,4,5,3,2.75,3,574.19
157,4,3.5,3.5,2.29,4,3,2,3,2,2.75,498.24
157,4,3.5,3.5,2.29,4,6,2,1.8,1.75,2.25,374.86
157,4,3.5,3.5,2.29,4,3,3,2.6,2.25,3.25,596.85
157,4,3.5,3.5,2.29,4,5,4,3,1.75,2.25,566.47
157,4,3.5,3.5,2.29,4,3,3,3,3.75,3,552.38
157,4,3.5,3.5,2.29,4,5,5,3.8,3.75,4,414.04
157,4,3.5,3.5,2.29,4,3,2,2.4,1,1.5,367.38
157,4,3.5,3.5,2.29,4,3,3,2.2,1,4,735.89
158,3,3.5,4,2.29,1,4,4,2.8,1.75,2.5,415.36
158,3,3.5,4,2.29,1,3,,3,3,3,470.67
158,3,3.5,4,2.29,1,,,3,1.5,1.25,356.55
158,3,3.5,4,2.29,1,2,,4,3.25,3,383.35
158,3,3.5,4,2.29,1,5,4,2.6,1.25,2.75,403.05
158,3,3.5,4,2.29,1,4,2,2.6,2.5,4,440.68
158,3,3.5,4,2.29,1,3,3,2.8,3,3,552.45
158,3,3.5,4,2.29,1,,,3,3,3,318.15
158,3,3.5,4,2.29,1,6,6,2.6,2,3,449.95
158,3,3.5,4,2.29,1,5,3,3.6,3,3.75,320.64
158,3,3.5,4,2.29,1,2,1,3,2.5,3,391.37
158,3,3.5,4,2.29,1,4,3,2.6,2,2.25,374.31
158,3,3.5,4,2.29,1,3,3,2.6,1,2.25,344.01
158,3,3.5,4,2.29,1,6,6,3.2,3,3.5,518.34
158,3,3.5,4,2.29,1,5,6,2.4,1.75,2.75,375.17
158,3,3.5,4,2.29,1,5,3,3,2.5,3,531.89
158,3,3.5,4,2.29,1,2,3,2.2,3,3,431.33
158,3,3.5,4,2.29,1,3,3,3,3,3.5,567.49
1599,9999.009,9999.009,9999.009,9999.009,9999,2,2,2.8,2.75,3,433.2
1599,9999.009,9999.009,9999.009,9999.009,9999,5,5,3,3.25,3,379.45
1599,9999.009,9999.009,9999.009,9999.009,9999,,,,,,286.99
1599,9999.009,9999.009,9999.009,9999.009,9999,,,3.2,3,3.25,292.29
1599,9999.009,9999.009,9999.009,9999.009,9999,5,5,4,3.25,4,391.45
1599,9999.009,9999.009,9999.009,9999.009,9999,4,3,2.8,2.75,3,536.1
1599,9999.009,9999.009,9999.009,9999.009,9999,,2,2.6,3.5,3,499.02
1599,9999.009,9999.009,9999.009,9999.009,9999,,,3,1.5,2.75,501.28
1599,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.8,3.75,4,499.95
1599,9999.009,9999.009,9999.009,9999.009,9999,5,4,3.6,2.75,2.25,606.59
1599,9999.009,9999.009,9999.009,9999.009,9999,,,3.2,3,3,312.07
1599,9999.009,9999.009,9999.009,9999.009,9999,2,2,2.2,2.25,4,366.21
1599,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.2,3.25,3.75,456.57
1599,9999.009,9999.009,9999.009,9999.009,9999,2,2,2.8,1.75,2.75,337.86
1599,9999.009,9999.009,9999.009,9999.009,9999,2,2,3,4,4,542.48
1599,9999.009,9999.009,9999.009,9999.009,9999,5,3,2.6,2,3,420.81
1599,9999.009,9999.009,9999.009,9999.009,9999,2,3,3,1,2.5,374.39
1599,9999.009,9999.009,9999.009,9999.009,9999,4,,2.2,1.75,3,443.01
1599,9999.009,9999.009,9999.009,9999.009,9999,5,3,3,1,2,451.19
160,4,3.25,3.5,1,4,6,6,2.8,2,2.75,581.2
160,4,3.25,3.5,1,4,4,3,2.8,2.25,3.5,519.19
160,4,3.25,3.5,1,4,3,3,2.2,1.5,3.5,410.3
160,4,3.25,3.5,1,4,3,2,2.8,3,2.5,505.09
160,4,3.25,3.5,1,4,4,4,2.8,1,1.75,354.14
160,4,3.25,3.5,1,4,5,3,3,2.5,3.75,547.16
160,4,3.25,3.5,1,4,3,3,2.6,1.25,2.25,354.99
160,4,3.25,3.5,1,4,4,4,2.8,3.25,3.5,292.76
160,4,3.25,3.5,1,4,5,4,3,1.5,2.75,551.21
160,4,3.25,3.5,1,4,6,4,2.8,2,2.5,450.33
160,4,3.25,3.5,1,4,5,5,3.2,3.5,4,411.86
160,4,3.25,3.5,1,4,5,5,2,2.75,1.75,463.19
160,4,3.25,3.5,1,4,3,3,2.8,1,1,446.99
160,4,3.25,3.5,1,4,6,,2.6,1.5,2,616.64
160,4,3.25,3.5,1,4,3,3,2.8,2.25,3,662.21
160,4,3.25,3.5,1,4,6,6,3,3,3,679.65
160,4,3.25,3.5,1,4,6,3,1.8,3.5,4,606.12
160,4,3.25,3.5,1,4,6,3,2.8,2,3.5,622.17
160,4,3.25,3.5,1,4,3,3,2.2,2.25,3,457.42
160,4,3.25,3.5,1,4,3,3,3.4,1.5,3,530.96
160,4,3.25,3.5,1,4,3,3,3,1.5,3.25,449.95
160,4,3.25,3.5,1,4,4,4,2.8,3,3.25,502.76
160,4,3.25,3.5,1,4,3,3,3.4,1,3.75,531.66
160,4,3.25,3.5,1,4,3,3,3.6,1.75,2.75,524.33
1619,9999.009,9999.009,9999.009,9999.009,9999,4,4,2.6,2,3,371.43
1619,9999.009,9999.009,9999.009,9999.009,9999,2,3,2.6,2,2.5,468.64
1619,9999.009,9999.009,9999.009,9999.009,9999,2,2,3,1.5,2.75,415.05
1619,9999.009,9999.009,9999.009,9999.009,9999,3,2,1.6,1.25,2.75,381.4
1619,9999.009,9999.009,9999.009,9999.009,9999,5,5,1.4,1,1,401.73
1619,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.8,1.5,2.25,432.65
1619,9999.009,9999.009,9999.009,9999.009,9999,4,,2.4,2.25,2,345.41
1619,9999.009,9999.009,9999.009,9999.009,9999,3,3,2,2,3,538.74
1619,9999.009,9999.009,9999.009,9999.009,9999,4,4,3.2,3,3.5,344.4
1619,9999.009,9999.009,9999.009,9999.009,9999,4,2,3.4,2,3,409.44
1619,9999.009,9999.009,9999.009,9999.009,9999,,3,2.8,1.75,3,267.28
1619,9999.009,9999.009,9999.009,9999.009,9999,3,2,2.8,3,2.75,451.11
1619,9999.009,9999.009,9999.009,9999.009,9999,4,6,2,2,,393.24
1619,9999.009,9999.009,9999.009,9999.009,9999,6,5,2.8,2,3,480.01
1619,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2.5,3.75,360.06
1619,9999.009,9999.009,9999.009,9999.009,9999,3,3,4,4,4,543.26
1619,9999.009,9999.009,9999.009,9999.009,9999,5,4,2.2,1.5,3.25,377.58
1619,9999.009,9999.009,9999.009,9999.009,9999,4,4,2.8,1,2.75,367.3
162,3,3.5,3.5,2,3,,3,2.2,2.5,2.25,462.8
162,3,3.5,3.5,2,3,,3,2.4,2.25,3,351.02
162,3,3.5,3.5,2,3,4,4,2.4,2,2,318.15
162,3,3.5,3.5,2,3,1,3,2.6,3.5,4,444.18
162,3,3.5,3.5,2,3,6,6,2.8,3,3.5,460.85
162,3,3.5,3.5,2,3,3,3,3,1.25,2.75,577.77
162,3,3.5,3.5,2,3,4,5,3,3,3,406.25
162,3,3.5,3.5,2,3,4,4,2.8,2.25,2.5,401.5
162,3,3.5,3.5,2,3,3,3,1.6,1,1,336.06
162,3,3.5,3.5,2,3,3,2,1.2,1,3,471.76
162,3,3.5,3.5,2,3,4,3,3.4,1.25,2.5,478.07
162,3,3.5,3.5,2,3,5,4,2.6,2.75,3,365.82
162,3,3.5,3.5,2,3,6,6,2.6,3,3,404.85
162,3,3.5,3.5,2,3,,,3.2,1.75,3,405.94
162,3,3.5,3.5,2,3,3,3,3,,,364.26
162,3,3.5,3.5,2,3,3,3,1,1.5,1,310.98
162,3,3.5,3.5,2,3,,,3,2,4,446.99
162,3,3.5,3.5,2,3,5,5,3,2.25,2.75,215.95
162,3,3.5,3.5,2,3,3,3,3,1.5,2.25,418.48
162,3,3.5,3.5,2,3,3,2,2.6,3.25,3.25,468.25
162,3,3.5,3.5,2,3,5,4,2.6,1.75,2.5,472.38
162,3,3.5,3.5,2,3,5,3,3,2.5,4,576.52
162,3,3.5,3.5,2,3,3,3,3,2.5,3,678.25
162,3,3.5,3.5,2,3,3,3,2,2.5,3,310.44
162,3,3.5,3.5,2,3,3,3,2.4,2.75,4,528
162,3,3.5,3.5,2,3,2,3,3,2.25,3,476.12
163,3,3.75,3.5,1.29,3,5,4,3,2,2,483.91
163,3,3.75,3.5,1.29,3,4,4,3,1,3,440.21
163,3,3.75,3.5,1.29,3,3,3,1,1,1,432.03
163,3,3.75,3.5,1.29,3,3,3,3,2,3,487.26
163,3,3.75,3.5,1.29,3,3,3,3,3,4,499.64
163,3,3.75,3.5,1.29,3,4,3,3,1.25,3,435.92
163,3,3.75,3.5,1.29,3,3,3,3,2,3,425.88
163,3,3.75,3.5,1.29,3,5,4,3,2,3,430.16
163,3,3.75,3.5,1.29,3,3,3,2.8,1.75,3.25,497.07
163,3,3.75,3.5,1.29,3,5,5,2.8,2.25,2.75,522
163,3,3.75,3.5,1.29,3,4,3,1.8,2.75,3.75,676.23
163,3,3.75,3.5,1.29,3,3,,3,2.25,3,372.83
163,3,3.75,3.5,1.29,3,3,,3.2,1.5,2.5,269.23
163,3,3.75,3.5,1.29,3,3,3,3,3,3.25,530.88
163,3,3.75,3.5,1.29,3,3,3,2,2,3,379.84
163,3,3.75,3.5,1.29,3,3,3,2.8,2,3.25,479.7
163,3,3.75,3.5,1.29,3,3,2,2.8,2,2,368
163,3,3.75,3.5,1.29,3,6,,2.2,3,3,443.71
163,3,3.75,3.5,1.29,3,6,3,1.6,1.5,1.75,379.92
163,3,3.75,3.5,1.29,3,6,6,3,2.5,2.5,498.08
163,3,3.75,3.5,1.29,3,5,3,3,2.75,2.75,558.3
163,3,3.75,3.5,1.29,3,6,6,2.8,2,3,539.21
163,3,3.75,3.5,1.29,3,6,3,2.6,1.25,2.75,471.83
163,3,3.75,3.5,1.29,3,6,3,3,2.25,3,471.13
163,3,3.75,3.5,1.29,3,4,6,2.4,4,4,377.19
163,3,3.75,3.5,1.29,3,6,3,2.6,2,3,569.9
163,3,3.75,3.5,1.29,3,6,6,2.8,3,3,630.74
164,3,3,3.5,1.29,4,3,3,2,2.25,2.75,446.67
164,3,3,3.5,1.29,4,3,3,3,3.25,3,284.65
164,3,3,3.5,1.29,4,4,4,3,1.75,3,504.86
164,3,3,3.5,1.29,4,6,3,2.8,2.5,3,468.25
